ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory
OFF-AR-10001954,Newell 331,426,446,Office Supplies,Art
OFF-AR-10001955,Newell 319,1788,1736,Office Supplies,Art
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,1496,1528,Office Supplies,Art
OFF-AR-10001972,Newell 323,144,155,Office Supplies,Art
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,772,425,Office Supplies,Art
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",381,214,Office Supplies,Art
OFF-AR-10002067,Newell 334,2499,1468,Office Supplies,Art
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,6217,3422,Office Supplies,Art
OFF-AR-10002221,12 Colored Short Pencils,226,237,Office Supplies,Art
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,4755,2792,Office Supplies,Art
OFF-AR-10002255,Newell 346,371,204,Office Supplies,Art
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",304,288,Office Supplies,Art
OFF-AR-10002280,Staples in misc. colors,938,355,Office Supplies,Art
OFF-AR-10002335,DIXON Oriole Pencils,325,190,Office Supplies,Art
OFF-AR-10002375,Newell 351,423,232,Office Supplies,Art
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",600,251,Office Supplies,Art
OFF-AR-10002445,SANFORD Major Accent Highlighters,694,548,Office Supplies,Art
OFF-AR-10002467,Dixon Ticonderoga Pencils,259,272,Office Supplies,Art
OFF-AR-10002578,Newell 335,371,204,Office Supplies,Art
OFF-AR-10002656,Sanford Liquid Accent Highlighters,649,526,Office Supplies,Art
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",15331,15651,Office Supplies,Art
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,1947,1048,Office Supplies,Art
OFF-AR-10002766,Prang Drawing Pencil Set,242,253,Office Supplies,Art
OFF-AR-10002804,Faber Castell Col-Erase Pencils,689,288,Office Supplies,Art
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,2857,1538,Office Supplies,Art
OFF-AR-10002833,Newell 322,231,132,Office Supplies,Art
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,1708,961,Office Supplies,Art
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,1896,2036,Office Supplies,Art
OFF-AR-10002987,Prismacolor Color Pencil Set,2797,1170,Office Supplies,Art
OFF-AR-10003045,Prang Colored Pencils,426,161,Office Supplies,Art
OFF-AR-10003056,Newell 341,552,303,Office Supplies,Art
OFF-AR-10003087,Staples in misc. colors,227,128,Office Supplies,Art
OFF-AR-10003156,50 Colored Long Pencils,1280,751,Office Supplies,Art
OFF-AR-10003158,Fluorescent Highlighters by Dixon,533,262,Office Supplies,Art
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,1211,610,Office Supplies,Art
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,301,292,Office Supplies,Art
OFF-AR-10003190,Newell 32,368,207,Office Supplies,Art
OFF-AR-10003217,Newell 316,431,440,Office Supplies,Art
OFF-AR-10003251,Prang Drawing Pencil Set,278,208,Office Supplies,Art
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",633,697,Office Supplies,Art
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",2700,2826,Office Supplies,Art
OFF-AR-10003394,Newell 332,373,214,Office Supplies,Art
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",521,519,Office Supplies,Art
OFF-AR-10003469,Nontoxic Chalk,190,114,Office Supplies,Art
OFF-AR-10003477,4009 Highlighters,179,88,Office Supplies,Art
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",815,610,Office Supplies,Art
OFF-AR-10003481,Newell 348,292,291,Office Supplies,Art
OFF-AR-10003504,Newell 347,552,303,Office Supplies,Art
OFF-AR-10003514,4009 Highlighters by Sanford,529,266,Office Supplies,Art
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,572,501,Office Supplies,Art
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",3603,2026,Office Supplies,Art
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",625,386,Office Supplies,Art
OFF-AR-10003631,Staples in misc. colors,643,324,Office Supplies,Art
OFF-AR-10003651,Newell 350,423,232,Office Supplies,Art
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,4460,2455,Office Supplies,Art
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,463,212,Office Supplies,Art
OFF-AR-10003727,Berol Giant Pencil Sharpener,2191,1206,Office Supplies,Art
OFF-AR-10003732,Newell 333,350,205,Office Supplies,Art
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,1686,623,Office Supplies,Art
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",263,100,Office Supplies,Art
OFF-AR-10003770,Newell 340,371,204,Office Supplies,Art
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,1137,612,Office Supplies,Art
OFF-AR-10003811,Newell 327,280,161,Office Supplies,Art
OFF-AR-10003829,Newell 35,423,232,Office Supplies,Art
OFF-AR-10003856,Newell 344,350,205,Office Supplies,Art
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",339,228,Office Supplies,Art
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",813,382,Office Supplies,Art
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,5162,3031,Office Supplies,Art
OFF-AR-10003958,Newell 337,292,291,Office Supplies,Art
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,542,227,Office Supplies,Art
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,3014,3236,Office Supplies,Art
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,3064,3373,Office Supplies,Art
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",254,185,Office Supplies,Art
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",1603,1595,Office Supplies,Art
OFF-AR-10004062,Staples in misc. colors,1310,786,Office Supplies,Art
OFF-AR-10004078,Newell 312,526,511,Office Supplies,Art
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",237,159,Office Supplies,Art
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,3325,1870,Office Supplies,Art
OFF-AR-10004269,Newell 31,528,297,Office Supplies,Art
OFF-AR-10004272,Newell 308,210,126,Office Supplies,Art
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,1522,875,Office Supplies,Art
OFF-AR-10004441,BIC Brite Liner Highlighters,422,300,Office Supplies,Art
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,1888,1039,Office Supplies,Art
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",560,295,Office Supplies,Art
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,237,90,Office Supplies,Art
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",2577,1388,Office Supplies,Art
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,2942,1655,Office Supplies,Art
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,2559,1470,Office Supplies,Art
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",431,387,Office Supplies,Art
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,2693,1582,Office Supplies,Art
OFF-AR-10004707,Staples in misc. colors,334,161,Office Supplies,Art
OFF-AR-10004752,Blackstonian Pencils,341,192,Office Supplies,Art
OFF-AR-10004757,Crayola Colored Pencils,305,274,Office Supplies,Art
OFF-AR-10004790,Staples in misc. colors,1019,1122,Office Supplies,Art
OFF-AR-10004817,Colorific Watercolor Pencils,665,366,Office Supplies,Art
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,891,448,Office Supplies,Art
OFF-AR-10004956,Newell 33,497,495,Office Supplies,Art
OFF-AR-10004974,Newell 342,423,232,Office Supplies,Art
OFF-AR-10004999,Newell 315,747,448,Office Supplies,Art
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,1169,722,Office Supplies,Binders
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",566,360,Office Supplies,Binders
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",782,483,Office Supplies,Binders
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",1593,1013,Office Supplies,Binders
OFF-BI-10000088,GBC Imprintable Covers,-119,2800,Office Supplies,Binders
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,885,310,Office Supplies,Binders
OFF-BI-10000138,Acco Translucent Poly Ring Binders,506,304,Office Supplies,Binders
OFF-BI-10000145,Zipper Ring Binder Pockets,464,159,Office Supplies,Binders
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",627,377,Office Supplies,Binders
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",-24,616,Office Supplies,Binders
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",132,2162,Office Supplies,Binders
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",1548,957,Office Supplies,Binders
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,-77,1960,Office Supplies,Binders
OFF-BI-10000301,GBC Instant Report Kit,970,323,Office Supplies,Binders
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-164,3882,Office Supplies,Binders
OFF-BI-10000315,Poly Designer Cover & Back,155,3292,Office Supplies,Binders
OFF-BI-10000320,GBC Plastic Binding Combs,805,470,Office Supplies,Binders
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",35,868,Office Supplies,Binders
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,921,569,Office Supplies,Binders
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,131,2779,Office Supplies,Binders
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,27,958,Office Supplies,Binders
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,7770,126830,Office Supplies,Binders
OFF-BI-10000546,Avery Durable Binders,429,146,Office Supplies,Binders
OFF-BI-10000591,Avery Binder Labels,420,252,Office Supplies,Binders
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",408,252,Office Supplies,Binders
OFF-BI-10000632,Satellite Sectional Post Binders,4608,2930,Office Supplies,Binders
OFF-BI-10000666,Surelock Post Binders,4584,1528,Office Supplies,Binders
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,-41,1061,Office Supplies,Binders
OFF-BI-10000773,Insertable Tab Post Binder Dividers,57,1418,Office Supplies,Binders
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,1235,20163,Office Supplies,Binders
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",581,349,Office Supplies,Binders
OFF-BI-10000829,Avery Non-Stick Binders,655,242,Office Supplies,Binders
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,16,475,Office Supplies,Binders
OFF-BI-10000848,Angle-D Ring Binders,33,985,Office Supplies,Binders
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",2097,756,Office Supplies,Binders
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1776,1037,Office Supplies,Binders
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,4438,1641,Office Supplies,Binders
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,572,353,Office Supplies,Binders
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,1371,457,Office Supplies,Binders
OFF-BI-10001071,GBC ProClick Punch Binding System,-693,16315,Office Supplies,Binders
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",2213,818,Office Supplies,Binders
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",587,343,Office Supplies,Binders
OFF-BI-10001097,Avery Hole Reinforcements,680,397,Office Supplies,Binders
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,2333,1363,Office Supplies,Binders
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",1551,959,Office Supplies,Binders
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",571,343,Office Supplies,Binders
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,281608,96389,Office Supplies,Binders
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",801,274,Office Supplies,Binders
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,352,5757,Office Supplies,Binders
OFF-BI-10001191,Canvas Sectional Post Binders,3793,1298,Office Supplies,Binders
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",3289,1186,Office Supplies,Binders
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,-88,1723,Office Supplies,Binders
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",50,1069,Office Supplies,Binders
OFF-BI-10001294,Fellowes Binding Cases,1230,804,Office Supplies,Binders
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,660,431,Office Supplies,Binders
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,131857,47540,Office Supplies,Binders
OFF-BI-10001460,Plastic Binding Combs,1623,1003,Office Supplies,Binders
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,-340,6304,Office Supplies,Binders
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,172,3636,Office Supplies,Binders
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",19,698,Office Supplies,Binders
OFF-BI-10001543,GBC VeloBinder Manual Binding System,5326,1871,Office Supplies,Binders
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,75,1584,Office Supplies,Binders
OFF-BI-10001575,GBC Linen Binding Covers,254,5371,Office Supplies,Binders
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",4432,2663,Office Supplies,Binders
OFF-BI-10001617,GBC Wire Binding Combs,-132,2741,Office Supplies,Binders
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1512,573,Office Supplies,Binders
OFF-BI-10001634,Wilson Jones Active Use Binders,794,464,Office Supplies,Binders
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,894,569,Office Supplies,Binders
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,154,4486,Office Supplies,Binders
OFF-BI-10001670,Vinyl Sectional Post Binders,384,6284,Office Supplies,Binders
OFF-BI-10001679,GBC Instant Index System for Binding Systems,90,1480,Office Supplies,Binders
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,9405,3390,Office Supplies,Binders
OFF-BI-10001721,Trimflex Flexible Post Binders,2312,1389,Office Supplies,Binders
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,40,853,Office Supplies,Binders
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,784,283,Office Supplies,Binders
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",415,243,Office Supplies,Binders
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,3746,2251,Office Supplies,Binders
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,713,416,Office Supplies,Binders
OFF-BI-10001890,Avery Poly Binder Pockets,529,186,Office Supplies,Binders
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",641,396,Office Supplies,Binders
OFF-BI-10001922,Storex Dura Pro Binders,636,393,Office Supplies,Binders
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,50,925,Office Supplies,Binders
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,172,3637,Office Supplies,Binders
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,-51,1055,Office Supplies,Binders
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,14,313,Office Supplies,Binders
OFF-BI-10005010,Ibico Recycled Linen-Style Covers,5780,2031,Office Supplies,Binders
OFF-BI-10002026,Avery Arch Ring Binders,418,10266,Office Supplies,Binders
OFF-BI-10002049,UniKeep View Case Binders,30,880,Office Supplies,Binders
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,616,392,Office Supplies,Binders
OFF-BI-10002072,Cardinal Slant-D Ring Binders,1303,434,Office Supplies,Binders
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,339,5547,Office Supplies,Binders
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-120,2347,Office Supplies,Binders
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",-463,10915,Office Supplies,Binders
OFF-BI-10002160,Acco Hanging Data Binders,412,247,Office Supplies,Binders
OFF-BI-10002194,Cardinal Hold-It CD Pocket,-102,2116,Office Supplies,Binders
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",753,479,Office Supplies,Binders
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2232,1341,Office Supplies,Binders
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,825,290,Office Supplies,Binders
OFF-BI-10002353,GBC VeloBind Cover Sets,157,2574,Office Supplies,Binders
OFF-BI-10002393,Binder Posts,838,309,Office Supplies,Binders
OFF-BI-10002412,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,841,319,Office Supplies,Binders
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,90,2214,Office Supplies,Binders
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",-360,7914,Office Supplies,Binders
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,36,895,Office Supplies,Binders
OFF-BI-10002437,Recycled Premium Regency Composition Covers,1667,974,Office Supplies,Binders
OFF-BI-10002498,Clear Mylar Reinforcing Strips,2002,1238,Office Supplies,Binders
OFF-BI-10002557,Presstex Flexible Ring Binders,501,284,Office Supplies,Binders
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1069,661,Office Supplies,Binders
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,-41,805,Office Supplies,Binders
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,2084,771,Office Supplies,Binders
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,5043,1818,Office Supplies,Binders
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,29,549,Office Supplies,Binders
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",377,6967,Office Supplies,Binders
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",549,349,Office Supplies,Binders
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,-29,545,Office Supplies,Binders
OFF-BI-10002824,Recycled Easel Ring Binders,1568,1025,Office Supplies,Binders
OFF-BI-10002827,Avery Durable Poly Binders,34,996,Office Supplies,Binders
OFF-BI-10002852,Ibico Standard Transparent Covers,2455,840,Office Supplies,Binders
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",-275,7008,Office Supplies,Binders
OFF-BI-10002867,GBC Recycled Regency Composition Covers,6346,4035,Office Supplies,Binders
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",400,234,Office Supplies,Binders
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",4620,2621,Office Supplies,Binders
OFF-BI-10002949,Prestige Round Ring Binders,43,1075,Office Supplies,Binders
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,676,237,Office Supplies,Binders
OFF-BI-10002976,ACCOHIDE Binder by Acco,442,273,Office Supplies,Binders
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,736,442,Office Supplies,Binders
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",4116,2617,Office Supplies,Binders
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,24001,14838,Office Supplies,Binders
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,25,622,Office Supplies,Binders
OFF-BI-10003166,GBC Plasticlear Binding Covers,94,1990,Office Supplies,Binders
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,38,623,Office Supplies,Binders
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",28,704,Office Supplies,Binders
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,1283,462,Office Supplies,Binders
OFF-BI-10003305,Avery Hanging File Binders,634,403,Office Supplies,Binders
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,526,307,Office Supplies,Binders
OFF-BI-10003350,Acco Expandable Hanging Binders,931,344,Office Supplies,Binders
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,538,323,Office Supplies,Binders
OFF-BI-10003364,Binding Machine Supplies,3155,1896,Office Supplies,Binders
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",690,403,Office Supplies,Binders
OFF-BI-10003460,Acco 3-Hole Punch,473,284,Office Supplies,Binders
OFF-BI-10003476,Avery Metallic Poly Binders,848,297,Office Supplies,Binders
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,190648,63549,Office Supplies,Binders
OFF-BI-10003529,Avery Round Ring Poly Binders,310,181,Office Supplies,Binders
OFF-BI-10003638,GBC Durable Plastic Covers,2825,1044,Office Supplies,Binders
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,4319,91172,Office Supplies,Binders
OFF-BI-10003655,Durable Pressboard Binders,558,201,Office Supplies,Binders
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,18046,11474,Office Supplies,Binders
OFF-BI-10003669,3M Organizer Strips,584,351,Office Supplies,Binders
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-127,2803,Office Supplies,Binders
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,2422,1374,Office Supplies,Binders
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",1108,704,Office Supplies,Binders
OFF-BI-10003707,Aluminum Screw Posts,1681,953,Office Supplies,Binders
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",783,512,Office Supplies,Binders
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",45,835,Office Supplies,Binders
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,13302,7994,Office Supplies,Binders
OFF-BI-10003719,Large Capacity Hanging Post Binders,154,4491,Office Supplies,Binders
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,34,724,Office Supplies,Binders
OFF-BI-10003784,Computer Printout Index Tabs,-19,437,Office Supplies,Binders
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",6420,2140,Office Supplies,Binders
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,810,530,Office Supplies,Binders
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,57034,20563,Office Supplies,Binders
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,780,482,Office Supplies,Binders
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",676,231,Office Supplies,Binders
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,-266,5505,Office Supplies,Binders
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',3057,1890,Office Supplies,Binders
OFF-BI-10004001,GBC Recycled VeloBinder Covers,105,3067,Office Supplies,Binders
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,1871,1124,Office Supplies,Binders
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,-38,752,Office Supplies,Binders
OFF-BI-10004040,Wilson Jones Impact Binders,-56,1321,Office Supplies,Binders
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,-95,2258,Office Supplies,Binders
OFF-BI-10004099,GBC VeloBinder Strips,1152,384,Office Supplies,Binders
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,-215,4001,Office Supplies,Binders
OFF-BI-10004140,Avery Non-Stick Binders,472,308,Office Supplies,Binders
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,-44,860,Office Supplies,Binders
OFF-BI-10004182,Economy Binders,-22,531,Office Supplies,Binders
OFF-BI-10004187,3-ring staple pack,278,97,Office Supplies,Binders
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",845,552,Office Supplies,Binders
OFF-BI-10004224,Catalog Binders with Expanding Posts,350,12335,Office Supplies,Binders
OFF-BI-10004230,GBC Recycled Grain Textured Covers,283,5987,Office Supplies,Binders
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",1729,1039,Office Supplies,Binders
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",91,2642,Office Supplies,Binders
OFF-BI-10004308,Avery Legal 4-Ring Binder,214,3498,Office Supplies,Binders
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,25256,9341,Office Supplies,Binders
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",192,6780,Office Supplies,Binders
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,68,1127,Office Supplies,Binders
OFF-BI-10004364,Storex Dura Pro Binders,861,326,Office Supplies,Binders
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,4298,70163,Office Supplies,Binders
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",936,337,Office Supplies,Binders
OFF-BI-10004465,Avery Durable Slant Ring Binders,80,1321,Office Supplies,Binders
OFF-BI-10004492,Tuf-Vin Binders,3384,2092,Office Supplies,Binders
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,890,535,Office Supplies,Binders
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,17454,11411,Office Supplies,Binders
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,353,231,Office Supplies,Binders
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,2278,55824,Office Supplies,Binders
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,325,9432,Office Supplies,Binders
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,53358,20239,Office Supplies,Binders
OFF-BI-10005011,Ibico Hi-Tech Manual Binding System,-4525,83873,Office Supplies,Binders
OFF-BI-10004632,GBC Binding covers,1361,890,Office Supplies,Binders
