OrderID,OrderDate,CustomerID,ProductID,Quantity
US-2017-169551,2017-07-07,RL-19615,FUR-BO-10001519,3
US-2017-169551,2017-07-07,RL-19615,OFF-PA-10004100,3
US-2017-169551,2017-07-07,RL-19615,TEC-PH-10001363,2
US-2017-169551,2017-07-07,RL-19615,OFF-ST-10004835,3
US-2017-169551,2017-07-07,RL-19615,TEC-AC-10002018,3
US-2017-169551,2017-07-07,RL-19615,TEC-AC-10003033,2
CA-2016-103107,2016-07-04,RB-19465,FUR-FU-10000221,5
CA-2016-103107,2016-07-04,RB-19465,TEC-PH-10001198,3
CA-2016-103107,2016-07-04,RB-19465,TEC-PH-10002564,3
CA-2017-122077,2017-05-19,JF-15295,TEC-PH-10003811,1
CA-2017-122077,2017-05-19,JF-15295,OFF-LA-10004178,4
CA-2017-112431,2017-10-12,RW-19690,TEC-AC-10001465,12
CA-2017-112431,2017-10-12,RW-19690,OFF-AR-10000940,2
CA-2016-151092,2016-08-06,VG-21790,TEC-PH-10001700,4
CA-2014-104178,2014-08-25,JM-15265,FUR-FU-10000771,1
CA-2014-104178,2014-08-25,JM-15265,TEC-AC-10002399,5
CA-2014-104178,2014-08-25,JM-15265,OFF-PA-10004983,4
CA-2014-104178,2014-08-25,JM-15265,OFF-ST-10004258,4
CA-2015-115924,2015-09-14,BE-11455,OFF-BI-10004040,5
CA-2017-161046,2017-03-05,CB-12535,OFF-EN-10003862,4
CA-2017-161046,2017-03-05,CB-12535,TEC-AC-10004571,3
CA-2017-161046,2017-03-05,CB-12535,OFF-AP-10000891,2
CA-2017-161046,2017-03-05,CB-12535,OFF-BI-10002026,6
US-2017-141698,2017-04-15,SD-20485,OFF-PA-10001826,4
US-2014-105151,2014-03-30,SG-20890,OFF-AR-10001231,5
CA-2014-155796,2014-11-11,TS-21430,FUR-FU-10000409,2
CA-2014-155796,2014-11-11,TS-21430,FUR-BO-10002545,4
CA-2016-127138,2016-03-12,DK-13225,OFF-ST-10002756,5
CA-2016-127138,2016-03-12,DK-13225,OFF-AP-10003842,5
CA-2016-127138,2016-03-12,DK-13225,OFF-EN-10004459,4
CA-2016-127138,2016-03-12,DK-13225,FUR-CH-10003746,3
CA-2017-150602,2017-02-09,ML-17395,FUR-FU-10003142,4
CA-2014-140732,2014-11-11,MA-17560,TEC-PH-10001425,9
CA-2014-140732,2014-11-11,MA-17560,OFF-AP-10001626,2
CA-2014-140732,2014-11-11,MA-17560,OFF-PA-10003625,4
CA-2017-119011,2017-08-20,LR-17035,OFF-SU-10004768,3
CA-2017-119011,2017-08-20,LR-17035,OFF-ST-10000777,6
CA-2017-119011,2017-08-20,LR-17035,TEC-PH-10003171,3
CA-2016-166912,2016-01-15,BE-11335,OFF-PA-10001033,2
CA-2014-141726,2014-07-20,CC-12145,OFF-PA-10000418,1
CA-2014-141726,2014-07-20,CC-12145,OFF-BI-10001982,2
CA-2014-141726,2014-07-20,CC-12145,OFF-PA-10002230,4
CA-2014-141726,2014-07-20,CC-12145,FUR-FU-10003577,3
CA-2017-115105,2017-02-06,BD-11770,FUR-BO-10001811,1
CA-2015-143980,2015-12-25,JK-15640,OFF-AP-10003779,2
CA-2016-135636,2016-10-08,DB-13615,OFF-ST-10000676,5
CA-2017-102155,2017-07-13,RR-19525,OFF-ST-10001496,2
CA-2017-102155,2017-07-13,RR-19525,OFF-PA-10003673,2
CA-2017-116953,2017-04-24,SV-20935,TEC-PH-10004614,10
CA-2014-117765,2014-09-07,RB-19465,FUR-TA-10001039,5
CA-2014-117765,2014-09-07,RB-19465,OFF-BI-10000474,2
CA-2014-117765,2014-09-07,RB-19465,FUR-CH-10004698,2
CA-2014-117765,2014-09-07,RB-19465,OFF-ST-10003327,2
CA-2016-114895,2016-11-21,MV-18190,OFF-PA-10000232,2
CA-2017-112984,2017-09-16,EH-14185,OFF-PA-10003657,6
CA-2016-163776,2016-07-19,JS-16030,FUR-FU-10001185,6
CA-2016-163776,2016-07-19,JS-16030,OFF-BI-10003007,2
CA-2016-163776,2016-07-19,JS-16030,OFF-ST-10002485,4
CA-2016-163776,2016-07-19,JS-16030,OFF-PA-10001033,6
CA-2016-163776,2016-07-19,JS-16030,OFF-BI-10000404,1
CA-2016-163776,2016-07-19,JS-16030,FUR-BO-10003546,5
US-2017-163300,2017-09-15,ES-14020,OFF-BI-10004390,7
US-2017-163300,2017-09-15,ES-14020,TEC-PH-10001700,7
US-2017-163300,2017-09-15,ES-14020,FUR-CH-10003396,3
CA-2016-162187,2016-12-11,NS-18640,OFF-ST-10001558,5
CA-2016-162187,2016-12-11,NS-18640,OFF-SU-10004782,2
CA-2016-162187,2016-12-11,NS-18640,FUR-CH-10003298,5
CA-2016-162187,2016-12-11,NS-18640,OFF-AP-10000576,4
CA-2016-162187,2016-12-11,NS-18640,FUR-TA-10003008,3
US-2014-112991,2014-12-10,SH-19975,FUR-CH-10001708,3
US-2014-112991,2014-12-10,SH-19975,OFF-PA-10000019,4
US-2014-112991,2014-12-10,SH-19975,OFF-PA-10002222,4
CA-2014-124079,2014-12-13,RF-19345,FUR-FU-10002553,3
CA-2014-124079,2014-12-13,RF-19345,OFF-BI-10002103,2
US-2017-146878,2017-09-21,DL-12865,OFF-BI-10002794,1
CA-2017-107244,2017-09-07,AG-10390,FUR-FU-10002597,4
CA-2015-100657,2015-11-02,SW-20245,FUR-CH-10003535,2
CA-2017-129581,2017-12-11,KN-16390,TEC-PH-10001527,3
CA-2017-129028,2017-04-01,GB-14530,FUR-FU-10004006,3
CA-2015-135580,2015-12-30,CL-12565,OFF-PA-10000595,3
CA-2015-135580,2015-12-30,CL-12565,OFF-ST-10000798,3
CA-2015-135580,2015-12-30,CL-12565,TEC-MA-10004002,6
CA-2015-135580,2015-12-30,CL-12565,OFF-EN-10003296,3
CA-2015-135580,2015-12-30,CL-12565,TEC-PH-10004345,3
CA-2016-159016,2016-03-10,KF-16285,OFF-PA-10004405,5
CA-2016-159016,2016-03-10,KF-16285,TEC-PH-10002885,8
CA-2014-102652,2014-04-06,AY-10555,FUR-FU-10000747,2
CA-2014-102652,2014-04-06,AY-10555,FUR-FU-10001918,7
CA-2014-102652,2014-04-06,AY-10555,OFF-PA-10003309,3
CA-2014-102652,2014-04-06,AY-10555,OFF-PA-10001977,1
CA-2014-152422,2014-10-05,BD-11635,OFF-AP-10002892,5
US-2016-156692,2016-08-13,HG-15025,OFF-AP-10002222,2
US-2016-156692,2016-08-13,HG-15025,TEC-AC-10000158,2
CA-2014-130869,2014-11-17,CB-12025,OFF-EN-10002600,3
US-2017-128832,2017-04-24,LS-16945,TEC-AC-10004855,2
CA-2017-139717,2017-08-24,DM-13015,OFF-AP-10000938,8
CA-2017-139717,2017-08-24,DM-13015,OFF-PA-10002195,2
CA-2017-136007,2017-02-23,AC-10615,OFF-FA-10002701,5
CA-2017-136007,2017-02-23,AC-10615,TEC-PH-10003589,5
CA-2016-157364,2016-11-19,LT-17110,OFF-AR-10003752,2
US-2016-112970,2016-11-14,TB-21250,OFF-AR-10003829,3
US-2017-152492,2017-07-06,AH-10585,FUR-CH-10000155,1
CA-2016-101168,2016-12-25,SS-20140,FUR-FU-10003142,4
CA-2017-104010,2017-04-23,TD-20995,OFF-SU-10001218,5
CA-2015-130253,2015-12-14,PP-18955,FUR-FU-10002963,3
US-2015-155369,2015-04-19,PG-18820,OFF-AP-10002578,2
US-2015-155369,2015-04-19,PG-18820,OFF-BI-10003925,4
CA-2016-131205,2016-09-04,AA-10645,FUR-FU-10003347,3
CA-2016-131205,2016-09-04,AA-10645,OFF-BI-10000315,6
CA-2016-131205,2016-09-04,AA-10645,OFF-ST-10002583,4
CA-2016-131205,2016-09-04,AA-10645,OFF-AR-10003469,3
CA-2017-122364,2017-09-24,FA-14230,TEC-PH-10001817,3
CA-2017-122364,2017-09-24,FA-14230,TEC-MA-10001031,3
CA-2016-117912,2016-02-04,TB-21520,FUR-FU-10002088,2
CA-2017-145702,2017-05-19,AH-10075,FUR-CH-10001482,3
CA-2017-145702,2017-05-19,AH-10075,OFF-PA-10001526,7
CA-2015-113215,2015-09-03,CP-12085,FUR-FU-10002937,3
CA-2016-154662,2016-06-09,BF-11215,FUR-TA-10001771,3
CA-2015-105571,2015-11-07,CP-12340,OFF-BI-10003305,9
CA-2015-105571,2015-11-07,CP-12340,OFF-BI-10001359,5
CA-2016-152765,2016-06-15,LS-17245,OFF-PA-10000483,7
CA-2015-153878,2015-04-25,TS-21655,OFF-AR-10000658,5
CA-2015-153878,2015-04-25,TS-21655,OFF-AP-10001205,5
CA-2016-124016,2016-09-23,JS-15940,OFF-PA-10002586,3
CA-2016-124016,2016-09-23,JS-15940,FUR-FU-10004963,4
CA-2016-124016,2016-09-23,JS-15940,OFF-BI-10002071,7
CA-2016-113551,2016-08-18,NF-18385,OFF-BI-10001617,1
CA-2016-113551,2016-08-18,NF-18385,OFF-PA-10004665,8
CA-2014-107524,2014-03-02,KN-16705,OFF-EN-10001990,2
CA-2014-107524,2014-03-02,KN-16705,OFF-PA-10000587,5
CA-2014-138072,2014-12-30,GA-14725,TEC-AC-10004859,2
CA-2015-134201,2015-04-10,EH-14125,OFF-ST-10001476,4
CA-2015-134201,2015-04-10,EH-14125,OFF-AR-10002804,3
CA-2015-111780,2015-12-25,RA-19285,TEC-CO-10004202,5
CA-2015-111780,2015-12-25,RA-19285,OFF-PA-10001307,3
CA-2015-111780,2015-12-25,RA-19285,OFF-PA-10001667,3
CA-2015-119942,2015-04-05,TT-21070,OFF-LA-10001569,6
CA-2015-151547,2015-01-17,AH-10465,OFF-SU-10000898,8
CA-2017-166695,2017-05-20,CC-12430,FUR-CH-10000225,8
CA-2017-166695,2017-05-20,CC-12430,FUR-FU-10002191,1
CA-2017-166695,2017-05-20,CC-12430,TEC-MA-10003176,1
CA-2017-167542,2017-08-13,KD-16495,OFF-LA-10004093,3
CA-2015-120901,2015-12-31,BG-11035,OFF-ST-10000025,2
CA-2015-120901,2015-12-31,BG-11035,OFF-FA-10001561,2
CA-2015-120901,2015-12-31,BG-11035,OFF-SU-10001225,2
CA-2017-121398,2017-12-25,FH-14365,OFF-BI-10001718,3
CA-2017-121398,2017-12-25,FH-14365,OFF-ST-10002756,2
CA-2016-151561,2016-09-01,PG-18820,TEC-AC-10001432,6
CA-2016-151561,2016-09-01,PG-18820,TEC-AC-10003399,2
CA-2016-151561,2016-09-01,PG-18820,OFF-SU-10001574,3
CA-2016-151561,2016-09-01,PG-18820,FUR-FU-10004864,3
CA-2017-154676,2017-08-05,NZ-18565,OFF-ST-10001172,9
US-2014-165589,2014-02-18,TB-21595,FUR-FU-10002396,5
US-2016-132577,2016-11-22,JE-15475,OFF-BI-10004040,6
US-2016-132577,2016-11-22,JE-15475,OFF-AR-10003481,9
US-2016-132577,2016-11-22,JE-15475,TEC-AC-10000387,2
US-2016-132577,2016-11-22,JE-15475,OFF-LA-10000262,1
US-2016-132577,2016-11-22,JE-15475,OFF-BI-10003196,6
CA-2015-114048,2015-12-14,EH-13945,FUR-FU-10004351,3
CA-2015-137281,2015-06-13,BF-10975,OFF-PA-10001870,1
US-2017-162068,2017-12-28,PC-18745,OFF-BI-10002813,2
CA-2017-100111,2017-09-20,SV-20365,FUR-CH-10003846,3
CA-2017-100111,2017-09-20,SV-20365,TEC-AC-10002647,2
CA-2017-100111,2017-09-20,SV-20365,OFF-PA-10000807,9
CA-2017-100111,2017-09-20,SV-20365,TEC-AC-10001465,2
CA-2017-100111,2017-09-20,SV-20365,OFF-ST-10000615,4
CA-2017-100111,2017-09-20,SV-20365,OFF-PA-10002713,2
CA-2017-100111,2017-09-20,SV-20365,FUR-CH-10003061,1
CA-2017-100111,2017-09-20,SV-20365,OFF-BI-10000343,3
CA-2017-100111,2017-09-20,SV-20365,OFF-FA-10000304,2
CA-2017-100111,2017-09-20,SV-20365,FUR-CH-10004086,11
CA-2017-100111,2017-09-20,SV-20365,TEC-PH-10002885,2
CA-2017-100111,2017-09-20,SV-20365,FUR-CH-10001215,5
CA-2017-100111,2017-09-20,SV-20365,TEC-PH-10000215,3
CA-2017-100111,2017-09-20,SV-20365,TEC-AC-10001998,3
US-2017-132381,2017-08-22,Dp-13240,FUR-TA-10002356,2
CA-2015-147011,2015-06-18,HR-14830,OFF-AR-10002399,4
CA-2014-120852,2014-12-20,WB-21850,OFF-AP-10001563,2
CA-2014-120852,2014-12-20,WB-21850,TEC-AC-10004510,5
CA-2016-150007,2016-09-11,AS-10090,OFF-LA-10001982,2
CA-2016-150007,2016-09-11,AS-10090,OFF-BI-10004141,3
CA-2016-124590,2016-11-12,SP-20920,FUR-CH-10004495,7
CA-2016-124590,2016-11-12,SP-20920,OFF-AP-10002311,2
CA-2016-124590,2016-11-12,SP-20920,OFF-FA-10000585,6
CA-2016-124590,2016-11-12,SP-20920,FUR-CH-10000454,9
CA-2016-124590,2016-11-12,SP-20920,FUR-CH-10003746,2
CA-2016-133802,2016-03-14,SP-20650,OFF-BI-10003291,6
US-2016-113677,2016-11-13,CM-12655,TEC-PH-10002114,4
US-2016-113677,2016-11-13,CM-12655,OFF-LA-10001569,3
CA-2017-143378,2017-09-19,JR-16210,TEC-PH-10001425,3
CA-2017-143378,2017-09-19,JR-16210,OFF-AR-10001915,3
CA-2017-143378,2017-09-19,JR-16210,FUR-FU-10004864,8
CA-2017-143378,2017-09-19,JR-16210,FUR-BO-10001972,2
CA-2017-152660,2017-12-04,CB-12415,OFF-ST-10000532,2
CA-2015-142139,2015-08-31,SD-20485,OFF-PA-10003883,4
CA-2017-145772,2017-06-03,SS-20140,TEC-AC-10003038,5
CA-2017-145772,2017-06-03,SS-20140,OFF-PA-10001593,2
CA-2017-145772,2017-06-03,SS-20140,OFF-BI-10002049,1
CA-2016-124100,2016-03-31,EH-13990,FUR-CH-10003817,6
US-2014-158400,2014-10-25,AH-10030,OFF-BI-10002353,4
CA-2017-162033,2017-03-26,EM-14200,TEC-AC-10003116,3
CA-2017-162033,2017-03-26,EM-14200,OFF-FA-10003021,2
CA-2014-163447,2014-12-27,TB-21190,FUR-CH-10004477,14
CA-2017-145737,2017-09-15,AB-10165,OFF-PA-10001033,5
CA-2016-148096,2016-08-16,AO-10810,FUR-TA-10004152,2
CA-2016-146766,2016-11-04,TT-21220,OFF-AR-10002135,4
CA-2015-105613,2015-10-18,KN-16705,TEC-AC-10000521,3
CA-2015-105613,2015-10-18,KN-16705,OFF-AP-10000026,6
US-2016-142251,2016-10-31,FO-14305,OFF-PA-10002986,6
CA-2014-131247,2014-03-30,GA-14725,FUR-BO-10001337,2
US-2015-113593,2015-04-18,NC-18415,OFF-ST-10000532,3
CA-2017-121083,2017-07-09,JF-15190,OFF-PA-10001497,5
CA-2017-121083,2017-07-09,JF-15190,OFF-ST-10002554,4
CA-2017-121083,2017-07-09,JF-15190,TEC-PH-10001336,2
CA-2017-121083,2017-07-09,JF-15190,OFF-AR-10002987,6
CA-2017-151190,2017-06-27,GT-14710,OFF-PA-10000575,3
CA-2014-133543,2014-12-22,KM-16660,OFF-AR-10003394,4
CA-2017-105130,2017-11-21,PJ-18835,OFF-AR-10003394,4
CA-2017-105130,2017-11-21,PJ-18835,OFF-BI-10001191,2
CA-2016-161928,2016-06-27,AC-10660,TEC-PH-10003484,2
CA-2017-101322,2017-12-28,JG-15310,FUR-CH-10003968,6
US-2016-106600,2016-04-08,RM-19375,FUR-BO-10001608,5
CA-2014-111871,2014-03-18,EK-13795,FUR-BO-10004218,10
CA-2017-139437,2017-07-03,RD-19585,OFF-ST-10002485,4
CA-2017-151484,2017-04-20,CV-12805,FUR-FU-10001876,2
CA-2017-151484,2017-04-20,CV-12805,OFF-ST-10002370,3
CA-2017-151484,2017-04-20,CV-12805,OFF-ST-10000142,1
CA-2017-151484,2017-04-20,CV-12805,FUR-FU-10004671,3
CA-2016-104150,2016-08-03,AG-10330,OFF-EN-10002504,3
CA-2016-104150,2016-08-03,AG-10330,TEC-AC-10004803,12
CA-2016-161025,2016-12-03,GM-14440,OFF-ST-10001932,4
CA-2014-103989,2014-03-19,MC-17605,TEC-PH-10004667,3
CA-2014-103989,2014-03-19,MC-17605,OFF-LA-10000443,4
CA-2014-103989,2014-03-19,MC-17605,OFF-ST-10000918,3
CA-2014-103989,2014-03-19,MC-17605,OFF-BI-10001196,5
CA-2014-103989,2014-03-19,MC-17605,FUR-FU-10003981,3
CA-2014-103989,2014-03-19,MC-17605,FUR-FU-10002508,3
CA-2014-103989,2014-03-19,MC-17605,TEC-AC-10002647,2
CA-2015-142433,2015-04-20,ES-14020,OFF-PA-10002377,3
CA-2015-132815,2015-09-19,RW-19540,OFF-PA-10004530,2
CA-2014-101266,2014-08-27,MM-17920,OFF-PA-10002986,2
CA-2016-141523,2016-12-19,MH-17440,OFF-BI-10000948,3
CA-2016-141523,2016-12-19,MH-17440,OFF-AR-10001545,2
US-2014-106299,2014-08-02,NZ-18565,OFF-BI-10001758,5
US-2014-106299,2014-08-02,NZ-18565,TEC-AC-10003237,2
US-2014-106299,2014-08-02,NZ-18565,OFF-ST-10002011,2
CA-2015-158421,2015-09-21,GB-14575,FUR-CH-10000309,4
CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10002444,7
CA-2015-158421,2015-09-21,GB-14575,OFF-EN-10001453,2
CA-2015-158421,2015-09-21,GB-14575,OFF-PA-10001801,4
CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10000563,2
CA-2015-158421,2015-09-21,GB-14575,TEC-PH-10000369,5
CA-2015-158421,2015-09-21,GB-14575,TEC-PH-10002538,3
CA-2015-158421,2015-09-21,GB-14575,OFF-BI-10000050,2
CA-2015-158421,2015-09-21,GB-14575,OFF-ST-10004186,8
CA-2016-143609,2016-12-11,DB-13270,FUR-CH-10004218,5
CA-2015-138331,2015-08-07,JK-15625,OFF-AR-10002952,10
CA-2015-138954,2015-11-15,MH-17785,OFF-ST-10003058,3
CA-2015-138954,2015-11-15,MH-17785,OFF-BI-10003963,6
CA-2015-138954,2015-11-15,MH-17785,OFF-AR-10001955,6
CA-2017-157903,2017-04-04,AM-10705,TEC-PH-10004345,4
CA-2016-157259,2016-12-24,JM-15535,FUR-FU-10003192,9
CA-2017-107986,2017-12-13,MW-18220,OFF-ST-10001325,3
CA-2017-104927,2017-12-22,AG-10330,OFF-PA-10000019,5
CA-2017-104927,2017-12-22,AG-10330,OFF-BI-10003429,5
CA-2017-104927,2017-12-22,AG-10330,OFF-PA-10000176,5
CA-2017-113453,2017-10-21,CM-12160,TEC-PH-10004165,2
CA-2017-113453,2017-10-21,CM-12160,OFF-ST-10000352,3
CA-2015-149909,2015-11-13,RA-19915,OFF-PA-10000726,7
CA-2015-149909,2015-11-13,RA-19915,TEC-PH-10001536,3
CA-2015-149909,2015-11-13,RA-19915,OFF-PA-10001790,2
CA-2015-146675,2015-04-16,SB-20185,TEC-CO-10001766,4
CA-2015-146675,2015-04-16,SB-20185,TEC-AC-10004396,3
CA-2016-118332,2016-12-16,PK-19075,FUR-CH-10001708,5
CA-2016-133669,2016-10-21,SV-20935,TEC-PH-10001305,8
CA-2017-145660,2017-12-01,MG-17650,FUR-FU-10002885,2
CA-2016-133697,2016-10-20,CM-12445,OFF-PA-10000726,7
CA-2016-133697,2016-10-20,CM-12445,OFF-FA-10003112,4
CA-2016-133697,2016-10-20,CM-12445,FUR-CH-10002372,1
CA-2017-148138,2017-09-29,ME-18010,OFF-ST-10000563,2
CA-2017-119809,2017-08-18,YS-21880,OFF-BI-10003925,9
CA-2017-119809,2017-08-18,YS-21880,OFF-ST-10003306,7
CA-2017-119809,2017-08-18,YS-21880,FUR-FU-10001475,3
CA-2017-149944,2017-11-12,MB-17305,OFF-FA-10003495,3
CA-2017-149944,2017-11-12,MB-17305,OFF-AP-10004708,2
CA-2014-128538,2014-10-11,AS-10240,OFF-EN-10001219,1
CA-2015-161711,2015-11-28,MC-17425,FUR-FU-10000087,3
CA-2015-161711,2015-11-28,MC-17425,OFF-EN-10001539,8
US-2015-129553,2015-07-27,PG-18820,TEC-PH-10004897,3
CA-2016-160220,2016-10-20,JS-16030,TEC-PH-10001300,6
CA-2016-160220,2016-10-20,JS-16030,TEC-PH-10001557,2
CA-2016-160220,2016-10-20,JS-16030,OFF-ST-10000617,7
US-2017-157224,2017-09-14,JB-16000,OFF-LA-10000121,9
CA-2017-140627,2017-12-23,DK-12985,FUR-FU-10000087,4
CA-2017-140627,2017-12-23,DK-12985,OFF-AR-10000422,7
CA-2017-140627,2017-12-23,DK-12985,OFF-ST-10004123,3
CA-2015-133445,2015-10-05,JF-15490,FUR-BO-10003660,1
CA-2015-133445,2015-10-05,JF-15490,FUR-CH-10000422,4
CA-2014-148782,2014-11-02,PO-18850,TEC-PH-10002923,3
CA-2016-148208,2016-01-22,BT-11530,TEC-PH-10004093,4
CA-2016-148208,2016-01-22,BT-11530,TEC-AC-10000171,3
CA-2017-127656,2017-07-11,NW-18400,OFF-AR-10001166,4
US-2017-142188,2017-09-11,JF-15415,FUR-CH-10003199,2
US-2017-142188,2017-09-11,JF-15415,OFF-PA-10002005,3
US-2017-142188,2017-09-11,JF-15415,OFF-PA-10004101,11
US-2017-142188,2017-09-11,JF-15415,OFF-BI-10004600,5
US-2017-142188,2017-09-11,JF-15415,TEC-PH-10000127,5
CA-2016-144400,2016-02-23,AC-10420,OFF-EN-10004386,3
US-2016-155180,2016-01-22,TB-21280,OFF-BI-10004506,4
CA-2015-134075,2015-12-12,HA-14905,FUR-FU-10004597,3
CA-2015-134075,2015-12-12,HA-14905,OFF-ST-10001496,2
US-2016-131912,2016-10-29,LH-17155,OFF-BI-10004236,1
CA-2017-141572,2017-05-28,LO-17170,FUR-FU-10001185,8
CA-2014-134621,2014-12-21,DP-13390,OFF-BI-10000977,2
CA-2016-165561,2016-11-24,CR-12580,OFF-SU-10004782,3
CA-2015-112305,2015-11-20,KB-16405,OFF-AR-10002067,6
CA-2015-112305,2015-11-20,KB-16405,FUR-FU-10002364,3
CA-2015-112305,2015-11-20,KB-16405,TEC-AC-10002018,2
CA-2017-121580,2017-05-29,ML-17410,OFF-BI-10000632,1
CA-2017-121580,2017-05-29,ML-17410,FUR-FU-10003981,3
CA-2017-121580,2017-05-29,ML-17410,OFF-AP-10001564,2
CA-2017-121580,2017-05-29,ML-17410,OFF-PA-10004082,1
CA-2014-101147,2014-12-02,MC-17575,OFF-AP-10004249,1
CA-2014-165806,2014-04-07,VM-21685,OFF-PA-10003441,9
CA-2014-165806,2014-04-07,VM-21685,TEC-PH-10004922,3
CA-2015-151624,2015-09-08,VW-21775,FUR-FU-10001731,8
CA-2017-139444,2017-09-09,GK-14620,OFF-LA-10000134,4
CA-2015-133977,2015-09-06,AT-10435,OFF-BI-10003166,1
CA-2017-141425,2017-11-02,AR-10825,OFF-SU-10000646,2
CA-2015-133536,2015-03-28,JH-15820,OFF-EN-10004459,3
CA-2015-150441,2015-08-13,RA-19285,OFF-BI-10003529,4
CA-2015-162607,2015-05-12,RO-19780,OFF-BI-10002949,3
CA-2017-103506,2017-07-23,LR-17035,OFF-LA-10001158,4
CA-2016-132479,2016-09-24,MK-17905,OFF-BI-10004584,7
CA-2017-160724,2017-05-05,YS-21880,OFF-BI-10004965,3
US-2016-115952,2016-10-06,JH-15910,OFF-BI-10004654,5
CA-2014-146731,2014-11-03,AT-10735,OFF-PA-10000141,2
CA-2014-146731,2014-11-03,AT-10735,OFF-PA-10001019,9
CA-2015-115392,2015-10-01,RM-19675,TEC-PH-10002496,2
CA-2015-115392,2015-10-01,RM-19675,OFF-BI-10000829,5
CA-2017-102379,2017-12-02,BB-11545,TEC-PH-10001448,1
CA-2017-102379,2017-12-02,BB-11545,FUR-CH-10004983,9
CA-2017-102379,2017-12-02,BB-11545,OFF-AR-10004022,5
CA-2017-149706,2017-12-11,AS-10285,TEC-AC-10001284,7
US-2016-139087,2016-07-17,DK-13375,FUR-FU-10001847,3
US-2016-139087,2016-07-17,DK-13375,TEC-AC-10004595,3
US-2016-139087,2016-07-17,DK-13375,FUR-FU-10004164,5
US-2016-139087,2016-07-17,DK-13375,OFF-LA-10001074,7
US-2016-139087,2016-07-17,DK-13375,OFF-ST-10000604,2
US-2016-139087,2016-07-17,DK-13375,TEC-PH-10000148,2
US-2016-139087,2016-07-17,DK-13375,OFF-BI-10000042,3
CA-2017-152226,2017-05-12,JH-15910,OFF-LA-10000443,2
CA-2015-116484,2015-11-20,JK-15205,FUR-FU-10002874,2
CA-2015-116484,2015-11-20,JK-15205,OFF-ST-10003994,3
CA-2016-100944,2016-09-24,EH-13765,OFF-EN-10001453,5
CA-2016-100944,2016-09-24,EH-13765,FUR-CH-10000988,5
CA-2016-125080,2016-10-21,VW-21775,FUR-TA-10003238,2
CA-2016-121020,2016-10-24,CG-12040,TEC-PH-10001061,3
CA-2014-100090,2014-07-08,EB-13705,FUR-TA-10003715,3
CA-2014-100090,2014-07-08,EB-13705,OFF-BI-10001597,6
US-2015-139675,2015-03-13,NF-18595,FUR-CH-10004063,4
US-2015-139675,2015-03-13,NF-18595,FUR-FU-10001979,8
CA-2017-143756,2017-12-02,ME-17725,FUR-CH-10001854,2
CA-2015-151253,2015-04-22,AZ-10750,TEC-PH-10002923,3
CA-2015-151253,2015-04-22,AZ-10750,OFF-AR-10004691,3
CA-2014-141152,2014-09-16,RF-19345,OFF-BI-10002931,1
CA-2014-141313,2014-12-28,AJ-10780,OFF-AP-10002651,6
CA-2014-141313,2014-12-28,AJ-10780,OFF-ST-10000689,5
CA-2014-141313,2014-12-28,AJ-10780,OFF-PA-10003302,4
CA-2014-169852,2014-10-21,SF-20965,OFF-BI-10001460,3
CA-2017-107314,2017-11-30,MZ-17335,FUR-FU-10003489,3
US-2014-161305,2014-06-06,SB-20170,OFF-BI-10002794,3
US-2014-161305,2014-06-06,SB-20170,OFF-EN-10000461,2
CA-2017-166919,2017-11-23,AH-10210,TEC-PH-10001305,5
CA-2017-162712,2017-06-18,NK-18490,OFF-PA-10000167,3
CA-2017-107552,2017-05-05,AI-10855,OFF-PA-10002947,1
CA-2016-163328,2016-11-04,TP-21565,OFF-SU-10002301,7
CA-2016-163328,2016-11-04,TP-21565,FUR-CH-10003298,1
CA-2016-163328,2016-11-04,TP-21565,OFF-PA-10004353,3
CA-2016-163328,2016-11-04,TP-21565,FUR-CH-10000229,3
CA-2016-163328,2016-11-04,TP-21565,OFF-LA-10003930,8
CA-2016-163328,2016-11-04,TP-21565,OFF-PA-10000176,1
CA-2014-112837,2014-09-11,LW-17125,FUR-FU-10004006,3
CA-2017-120019,2017-02-16,NG-18355,OFF-ST-10001932,3
CA-2017-120019,2017-02-16,NG-18355,TEC-PH-10000923,1
CA-2014-100762,2014-11-24,NG-18355,OFF-AR-10000380,4
CA-2014-100762,2014-11-24,NG-18355,OFF-LA-10003930,2
CA-2014-100762,2014-11-24,NG-18355,OFF-PA-10001815,3
CA-2014-100762,2014-11-24,NG-18355,OFF-PA-10004082,2
CA-2017-161459,2017-11-25,EB-13750,TEC-PH-10004071,5
CA-2017-161459,2017-11-25,EB-13750,OFF-PA-10002377,6
CA-2017-160017,2017-09-28,SP-20860,OFF-PA-10001800,2
CA-2014-123316,2014-10-13,SP-20545,OFF-BI-10002764,3
CA-2014-141299,2014-06-03,RB-19795,OFF-EN-10004459,2
CA-2014-104402,2014-06-17,DB-13660,TEC-MA-10000423,3
CA-2015-110289,2015-10-29,NB-18655,OFF-PA-10002986,5
CA-2015-110289,2015-10-29,NB-18655,OFF-EN-10001434,4
CA-2014-167927,2014-01-20,XP-21865,OFF-ST-10000760,1
CA-2014-167927,2014-01-20,XP-21865,FUR-FU-10002918,3
CA-2014-167927,2014-01-20,XP-21865,OFF-BI-10000605,5
