CustomerID,Country,City,State,PostalCode,Region,AddressID
JE-15610,United States,Atlanta,Georgia,30318,South,AD002736
SU-20665,United States,Chicago,Illinois,60610,Central,AD002737
EA-14035,United States,Columbus,Ohio,43229,East,AD002738
RF-19840,United States,Pasadena,California,91104,West,AD002739
LC-17050,United States,Los Angeles,California,90004,West,AD002740
PS-18970,United States,Clinton,Maryland,20735,East,AD002741
PS-18970,United States,New York City,New York,10024,East,AD002742
JO-15280,United States,San Diego,California,92037,West,AD002743
VP-21730,United States,New York City,New York,10011,East,AD002744
GA-14725,United States,Lancaster,California,93534,West,AD002745
EM-14140,United States,Great Falls,Montana,59405,West,AD002746
DB-13615,United States,San Francisco,California,94110,West,AD002747
ML-17395,United States,Lakewood,New Jersey,8701,East,AD002748
JH-15430,United States,Cleveland,Ohio,44105,East,AD002749
BP-11095,United States,Lawrence,Massachusetts,1841,East,AD002750
SB-20185,United States,Concord,New Hampshire,3301,East,AD002751
SV-20785,United States,Baltimore,Maryland,21215,East,AD002752
DO-13435,United States,Columbus,Ohio,43229,East,AD002753
TB-21355,United States,Houston,Texas,77041,Central,AD002754
BS-11380,United States,New York City,New York,10011,East,AD002755
FM-14215,United States,Greensboro,North Carolina,27405,South,AD002756
JL-15835,United States,New York City,New York,10024,East,AD002757
AF-10870,United States,San Francisco,California,94109,West,AD002758
BG-11035,United States,Monroe,Louisiana,71203,South,AD002759
MB-17305,United States,Cincinnati,Ohio,45231,East,AD002760
HW-14935,United States,Seattle,Washington,98105,West,AD002761
AB-10105,United States,New York City,New York,10011,East,AD002762
JP-15460,United States,New York City,New York,10035,East,AD002763
DV-13045,United States,Memphis,Tennessee,38109,South,AD002764
CM-12190,United States,San Diego,California,92105,West,AD002765
SC-20695,United States,La Crosse,Wisconsin,54601,Central,AD002766
VW-21775,United States,Los Angeles,California,90032,West,AD002767
PP-18955,United States,Seattle,Washington,98115,West,AD002768
DR-12880,United States,Miami,Florida,33180,South,AD002769
RB-19465,United States,Philadelphia,Pennsylvania,19143,East,AD002770
NF-18385,United States,Chesapeake,Virginia,23320,South,AD002771
CR-12580,United States,New York City,New York,10009,East,AD002772
SU-20665,United States,Ann Arbor,Michigan,48104,Central,AD002773
SC-20050,United States,La Mesa,California,91941,West,AD002774
ML-18040,United States,Dearborn,Michigan,48126,Central,AD002775
GM-14440,United States,San Diego,California,92024,West,AD002776
JK-15640,United States,Lakewood,Ohio,44107,East,AD002777
AT-10435,United States,Meriden,Connecticut,6450,East,AD002778
AH-10690,United States,Roswell,Georgia,30076,South,AD002779
SJ-20125,United States,Seattle,Washington,98105,West,AD002780
HM-14860,United States,Morristown,New Jersey,7960,East,AD002781
AG-10495,United States,Alexandria,Virginia,22304,South,AD002782
JB-16000,United States,Salt Lake City,Utah,84106,West,AD002783
AJ-10795,United States,Apple Valley,California,92307,West,AD002784
MM-18280,United States,New York City,New York,10009,East,AD002785
TH-21235,United States,Long Beach,California,90805,West,AD002786
AH-10120,United States,Salem,Oregon,97301,West,AD002787
CL-12700,United States,Aurora,Colorado,80013,West,AD002788
JG-15310,United States,Newark,Ohio,43055,East,AD002789
SE-20110,United States,Seattle,Washington,98103,West,AD002790
TG-21640,United States,Pocatello,Idaho,83201,West,AD002791
SH-19975,United States,Dallas,Texas,75081,Central,AD002792
MC-17275,United States,Seattle,Washington,98105,West,AD002793
PJ-18835,United States,Seattle,Washington,98115,West,AD002794
ZC-21910,United States,Chicago,Illinois,60610,Central,AD002795
SC-20680,United States,Holland,Michigan,49423,Central,AD002796
BP-11230,United States,Broken Arrow,Oklahoma,74012,Central,AD002797
RD-19585,United States,Athens,Georgia,30605,South,AD002798
KL-16645,United States,Seattle,Washington,98105,West,AD002799
CK-12205,United States,Apopka,Florida,32712,South,AD002800
RB-19705,United States,Houston,Texas,77070,Central,AD002801
KM-16225,United States,Baltimore,Maryland,21215,East,AD002802
AH-10465,United States,San Francisco,California,94109,West,AD002803
AG-10765,United States,Chicago,Illinois,60623,Central,AD002804
EB-14170,United States,Laredo,Texas,78041,Central,AD002805
PG-18895,United States,San Francisco,California,94109,West,AD002806
CA-12055,United States,Cleveland,Ohio,44105,East,AD002807
SS-20875,United States,Marion,Ohio,43302,East,AD002808
RP-19390,United States,Fairfield,Connecticut,6824,East,AD002809
SC-20440,United States,New York City,New York,10009,East,AD002810
NW-18400,United States,New York City,New York,10024,East,AD002811
KW-16435,United States,Chicago,Illinois,60653,Central,AD002812
HR-14770,United States,New York City,New York,10035,East,AD002813
AG-10900,United States,Richmond,Virginia,23223,South,AD002814
BM-11650,United States,Ann Arbor,Michigan,48104,Central,AD002815
RD-19720,United States,Lafayette,Indiana,47905,Central,AD002816
KB-16585,United States,Springfield,Oregon,97477,West,AD002817
DW-13585,United States,San Francisco,California,94109,West,AD002818
VG-21805,United States,Chicago,Illinois,60653,Central,AD002819
DR-12880,United States,New York City,New York,10011,East,AD002820
AH-10690,United States,Houston,Texas,77095,Central,AD002821
JP-15520,United States,Madison,Wisconsin,53711,Central,AD002822
DR-12880,United States,Milford,Connecticut,6460,East,AD002823
JK-15625,United States,New York City,New York,10024,East,AD002824
MV-17485,United States,Los Angeles,California,90049,West,AD002825
BP-11155,United States,San Francisco,California,94109,West,AD002826
DH-13075,United States,Fairfield,California,94533,West,AD002827
LH-16900,United States,Greenville,North Carolina,27834,South,AD002828
DK-13090,United States,Long Beach,New York,11561,East,AD002829
SS-20410,United States,Buffalo Grove,Illinois,60089,Central,AD002830
FP-14320,United States,San Diego,California,92037,West,AD002831
LC-17050,United States,Richmond,Kentucky,40475,South,AD002832
AS-10240,United States,Springfield,Virginia,22153,South,AD002833
HG-15025,United States,Fort Worth,Texas,76106,Central,AD002834
BW-11065,United States,Raleigh,North Carolina,27604,South,AD002835
BH-11710,United States,Hialeah,Florida,33012,South,AD002836
JP-16135,United States,Los Angeles,California,90032,West,AD002837
JM-16195,United States,Lake Forest,California,92630,West,AD002838
FH-14365,United States,Long Beach,New York,11561,East,AD002839
MC-17575,United States,Seattle,Washington,98103,West,AD002840
EB-13870,United States,Redding,California,96003,West,AD002841
PM-19135,United States,San Antonio,Texas,78207,Central,AD002842
AR-10345,United States,Houston,Texas,77070,Central,AD002843
SS-20875,United States,Leominster,Massachusetts,1453,East,AD002844
SC-20440,United States,Los Angeles,California,90032,West,AD002845
EA-14035,United States,Springfield,Missouri,65807,Central,AD002846
TP-21130,United States,Waco,Texas,76706,Central,AD002847
BP-11290,United States,Los Angeles,California,90036,West,AD002848
LM-17065,United States,Auburn,New York,13021,East,AD002849
KT-16465,United States,San Francisco,California,94109,West,AD002850
AP-10915,United States,Los Angeles,California,90008,West,AD002851
JD-15790,United States,Los Angeles,California,90049,West,AD002852
XP-21865,United States,Chico,California,95928,West,AD002853
JK-16090,United States,Springfield,Oregon,97477,West,AD002854
MG-18205,United States,Jacksonville,Florida,32216,South,AD002855
PG-18820,United States,Bakersfield,California,93309,West,AD002856
LD-17005,United States,New York City,New York,10011,East,AD002857
MN-17935,United States,El Paso,Texas,79907,Central,AD002858
RD-19900,United States,Thousand Oaks,California,91360,West,AD002859
JP-16135,United States,Springfield,Ohio,45503,East,AD002860
KE-16420,United States,Dallas,Texas,75220,Central,AD002861
DL-13315,United States,Knoxville,Tennessee,37918,South,AD002862
KB-16240,United States,Chattanooga,Tennessee,37421,South,AD002863
JD-16150,United States,San Diego,California,92037,West,AD002864
AC-10450,United States,Tampa,Florida,33614,South,AD002865
LS-17245,United States,Utica,New York,13501,East,AD002866
CS-12175,United States,San Francisco,California,94122,West,AD002867
AR-10510,United States,Columbus,Ohio,43229,East,AD002868
KB-16405,United States,New York City,New York,10035,East,AD002869
MM-17920,United States,Richmond,Indiana,47374,Central,AD002870
RF-19735,United States,San Diego,California,92105,West,AD002871
BP-11290,United States,Concord,North Carolina,28027,South,AD002872
MJ-17740,United States,Miami,Florida,33178,South,AD002873
DO-13645,United States,Los Angeles,California,90036,West,AD002874
MV-17485,United States,Seattle,Washington,98115,West,AD002875
MG-17875,United States,Arlington,Virginia,22204,South,AD002876
BS-11665,United States,San Diego,California,92105,West,AD002877
PO-19180,United States,Roseville,Minnesota,55113,Central,AD002878
DA-13450,United States,Virginia Beach,Virginia,23464,South,AD002879
AH-10690,United States,Dallas,Texas,75220,Central,AD002880
JK-15730,United States,Concord,California,94521,West,AD002881
MS-17530,United States,Conway,Arkansas,72032,South,AD002882
JK-15640,United States,Philadelphia,Pennsylvania,19120,East,AD002883
CM-12235,United States,Little Rock,Arkansas,72209,South,AD002884
RS-19420,United States,Meriden,Connecticut,6450,East,AD002885
BP-11185,United States,Philadelphia,Pennsylvania,19143,East,AD002886
MA-17995,United States,Cheyenne,Wyoming,82001,West,AD002887
EB-13705,United States,Anaheim,California,92804,West,AD002888
RD-19900,United States,Bloomington,Indiana,47401,Central,AD002889
EH-14005,United States,Jonesboro,Arkansas,72401,South,AD002890
FM-14290,United States,Philadelphia,Pennsylvania,19140,East,AD002891
FG-14260,United States,Lawrence,Massachusetts,1841,East,AD002892
MV-17485,United States,New York City,New York,10011,East,AD002893
JW-15220,United States,San Diego,California,92105,West,AD002894
EH-13765,United States,San Francisco,California,94109,West,AD002895
LS-17245,United States,San Francisco,California,94110,West,AD002896
BP-11050,United States,Cranston,Rhode Island,2920,East,AD002897
CC-12220,United States,Owensboro,Kentucky,42301,South,AD002898
JM-15580,United States,Baltimore,Maryland,21215,East,AD002899
RD-19720,United States,Chicago,Illinois,60610,Central,AD002900
SS-20410,United States,Atlanta,Georgia,30318,South,AD002901
KD-16495,United States,Los Angeles,California,90036,West,AD002902
PL-18925,United States,Los Angeles,California,90049,West,AD002903
ZD-21925,United States,Richmond,Indiana,47374,Central,AD002904
LS-16945,United States,San Francisco,California,94110,West,AD002905
PB-18805,United States,San Francisco,California,94122,West,AD002906
PC-18745,United States,Westfield,New Jersey,7090,East,AD002907
FM-14290,United States,San Francisco,California,94122,West,AD002908
KD-16495,United States,San Jose,California,95123,West,AD002909
SC-20680,United States,Seattle,Washington,98115,West,AD002910
DW-13585,United States,Owensboro,Kentucky,42301,South,AD002911
PF-19120,United States,New York City,New York,10035,East,AD002912
DK-13225,United States,New York City,New York,10011,East,AD002913
RB-19435,United States,Springfield,Virginia,22153,South,AD002914
GD-14590,United States,Bellingham,Washington,98226,West,AD002915
RA-19885,United States,Decatur,Alabama,35601,South,AD002916
DB-13555,United States,Fayetteville,Arkansas,72701,South,AD002917
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,AD002918
RB-19465,United States,Seattle,Washington,98103,West,AD002919
JF-15295,United States,Plano,Texas,75023,Central,AD002920
RW-19690,United States,Los Angeles,California,90049,West,AD002921
VG-21790,United States,Los Angeles,California,90032,West,AD002922
JM-15265,United States,Los Angeles,California,90036,West,AD002923
BE-11455,United States,Des Moines,Iowa,50315,Central,AD002924
CB-12535,United States,Southaven,Mississippi,38671,South,AD002925
SD-20485,United States,Houston,Texas,77041,Central,AD002926
SG-20890,United States,New York City,New York,10009,East,AD002927
TS-21430,United States,Reading,Pennsylvania,19601,East,AD002928
DK-13225,United States,San Francisco,California,94109,West,AD002929
ML-17395,United States,Los Angeles,California,90045,West,AD002930
MA-17560,United States,Los Angeles,California,90004,West,AD002931
LR-17035,United States,San Francisco,California,94109,West,AD002932
BE-11335,United States,New York City,New York,10009,East,AD002933
CC-12145,United States,San Diego,California,92105,West,AD002934
BD-11770,United States,New York City,New York,10024,East,AD002935
JK-15640,United States,New York City,New York,10011,East,AD002936
DB-13615,United States,Charlotte,North Carolina,28205,South,AD002937
RR-19525,United States,Overland Park,Kansas,66212,Central,AD002938
SV-20935,United States,Mesa,Arizona,85204,West,AD002939
RB-19465,United States,Tulsa,Oklahoma,74133,Central,AD002940
MV-18190,United States,New York City,New York,10035,East,AD002941
EH-14185,United States,Philadelphia,Pennsylvania,19143,East,AD002942
JS-16030,United States,Hattiesburg,Mississippi,39401,South,AD002943
ES-14020,United States,Los Angeles,California,90049,West,AD002944
NS-18640,United States,Columbus,Ohio,43229,East,AD002945
SH-19975,United States,Caldwell,Idaho,83605,West,AD002946
RF-19345,United States,Phoenix,Arizona,85023,West,AD002947
DL-12865,United States,Miami,Florida,33142,South,AD002948
AG-10390,United States,Los Angeles,California,90004,West,AD002949
SW-20245,United States,Troy,New York,12180,East,AD002950
KN-16390,United States,New Bedford,Massachusetts,2740,East,AD002951
GB-14530,United States,Florence,South Carolina,29501,South,AD002952
CL-12565,United States,Los Angeles,California,90049,West,AD002953
KF-16285,United States,Los Angeles,California,90008,West,AD002954
AY-10555,United States,Los Angeles,California,90049,West,AD002955
BD-11635,United States,Columbus,Ohio,43229,East,AD002956
HG-15025,United States,Kenner,Louisiana,70065,South,AD002957
CB-12025,United States,Cedar Hill,Texas,75104,Central,AD002958
LS-16945,United States,Providence,Rhode Island,2908,East,AD002959
DM-13015,United States,Lancaster,Ohio,43130,East,AD002960
AC-10615,United States,Seattle,Washington,98115,West,AD002961
LT-17110,United States,Jacksonville,North Carolina,28540,South,AD002962
AH-10585,United States,Miami,Florida,33142,South,AD002963
SS-20140,United States,Nashua,New Hampshire,3060,East,AD002964
TD-20995,United States,New York City,New York,10011,East,AD002965
PP-18955,United States,Los Angeles,California,90036,West,AD002966
PG-18820,United States,Carrollton,Texas,75007,Central,AD002967
AA-10645,United States,Georgetown,Kentucky,40324,South,AD002968
FA-14230,United States,Los Angeles,California,90008,West,AD002969
TB-21520,United States,Sierra Vista,Arizona,85635,West,AD002970
AH-10075,United States,Knoxville,Tennessee,37918,South,AD002971
CP-12085,United States,Tucson,Arizona,85705,West,AD002972
BF-11215,United States,Minneapolis,Minnesota,55407,Central,AD002973
CP-12340,United States,Miami,Florida,33142,South,AD002974
LS-17245,United States,Houston,Texas,77036,Central,AD002975
TS-21655,United States,Milwaukee,Wisconsin,53209,Central,AD002976
JS-15940,United States,Lancaster,Ohio,43130,East,AD002977
NF-18385,United States,Edinburg,Texas,78539,Central,AD002978
KN-16705,United States,New York City,New York,10009,East,AD002979
GA-14725,United States,Philadelphia,Pennsylvania,19120,East,AD002980
EH-14125,United States,Rochester,New York,14609,East,AD002981
RA-19285,United States,San Diego,California,92037,West,AD002982
TT-21070,United States,Philadelphia,Pennsylvania,19120,East,AD002983
AH-10465,United States,Bartlett,Tennessee,38134,South,AD002984
CC-12430,United States,Lakewood,California,90712,West,AD002985
KD-16495,United States,Philadelphia,Pennsylvania,19120,East,AD002986
BG-11035,United States,Austin,Texas,78745,Central,AD002987
FH-14365,United States,Los Angeles,California,90008,West,AD002988
PG-18820,United States,New York City,New York,10011,East,AD002989
NZ-18565,United States,Houston,Texas,77070,Central,AD002990
TB-21595,United States,Lubbock,Texas,79424,Central,AD002991
JE-15475,United States,Houston,Texas,77095,Central,AD002992
EH-13945,United States,Costa Mesa,California,92627,West,AD002993
BF-10975,United States,Roswell,Georgia,30076,South,AD002994
PC-18745,United States,Loveland,Colorado,80538,West,AD002995
SV-20365,United States,New York City,New York,10035,East,AD002996
Dp-13240,United States,Philadelphia,Pennsylvania,19143,East,AD002997
HR-14830,United States,Miami,Florida,33178,South,AD002998
WB-21850,United States,Grand Prairie,Texas,75051,Central,AD002999
AS-10090,United States,Chicago,Illinois,60653,Central,AD003000
SP-20920,United States,Parma,Ohio,44134,East,AD003001
SP-20650,United States,Redwood City,California,94061,West,AD003002
CM-12655,United States,New York City,New York,10011,East,AD003003
JR-16210,United States,Springfield,Oregon,97477,West,AD003004
CB-12415,United States,Chicago,Illinois,60610,Central,AD003005
SD-20485,United States,Bedford,Texas,76021,Central,AD003006
SS-20140,United States,Los Angeles,California,90036,West,AD003007
EH-13990,United States,New York City,New York,10009,East,AD003008
AH-10030,United States,San Francisco,California,94109,West,AD003009
EM-14200,United States,Virginia Beach,Virginia,23464,South,AD003010
TB-21190,United States,New York City,New York,10011,East,AD003011
AB-10165,United States,Lebanon,Tennessee,37087,South,AD003012
AO-10810,United States,Los Angeles,California,90045,West,AD003013
TT-21220,United States,Chula Vista,California,91911,West,AD003014
KN-16705,United States,Mcallen,Texas,78501,Central,AD003015
FO-14305,United States,Hollywood,Florida,33021,South,AD003016
GA-14725,United States,San Francisco,California,94110,West,AD003017
NC-18415,United States,Santa Maria,California,93454,West,AD003018
JF-15190,United States,Manchester,Connecticut,6040,East,AD003019
GT-14710,United States,Omaha,Nebraska,68104,Central,AD003020
KM-16660,United States,San Jose,California,95123,West,AD003021
PJ-18835,United States,San Francisco,California,94122,West,AD003022
AC-10660,United States,San Francisco,California,94109,West,AD003023
JG-15310,United States,Long Beach,California,90805,West,AD003024
RM-19375,United States,Columbus,Georgia,31907,South,AD003025
EK-13795,United States,San Francisco,California,94110,West,AD003026
RD-19585,United States,Los Angeles,California,90004,West,AD003027
CV-12805,United States,Philadelphia,Pennsylvania,19120,East,AD003028
AG-10330,United States,Tulsa,Oklahoma,74133,Central,AD003029
GM-14440,United States,Los Angeles,California,90049,West,AD003030
MC-17605,United States,Lakeland,Florida,33801,South,AD003031
ES-14020,United States,Houston,Texas,77036,Central,AD003032
MM-17920,United States,Springfield,Virginia,22153,South,AD003033
MH-17440,United States,New York City,New York,10035,East,AD003034
NZ-18565,United States,Springfield,Missouri,65807,Central,AD003035
GB-14575,United States,Columbia,South Carolina,29203,South,AD003036
DB-13270,United States,Portland,Oregon,97206,West,AD003037
JK-15625,United States,Philadelphia,Pennsylvania,19120,East,AD003038
AM-10705,United States,Des Plaines,Illinois,60016,Central,AD003039
MW-18220,United States,Seattle,Washington,98103,West,AD003040
AG-10330,United States,Houston,Texas,77095,Central,AD003041
CM-12160,United States,Philadelphia,Pennsylvania,19143,East,AD003042
RA-19915,United States,Columbus,Indiana,47201,Central,AD003043
SB-20185,United States,Evanston,Illinois,60201,Central,AD003044
PK-19075,United States,Apple Valley,California,92307,West,AD003045
SV-20935,United States,Columbus,Ohio,43229,East,AD003046
MG-17650,United States,Marion,Ohio,43302,East,AD003047
CM-12445,United States,Houston,Texas,77095,Central,AD003048
ME-18010,United States,Marion,Ohio,43302,East,AD003049
YS-21880,United States,Seattle,Washington,98103,West,AD003050
MB-17305,United States,Longview,Washington,98632,West,AD003051
AS-10240,United States,Redondo Beach,California,90278,West,AD003052
MC-17425,United States,New York City,New York,10035,East,AD003053
PG-18820,United States,Louisville,Kentucky,40214,South,AD003054
JS-16030,United States,Trenton,Michigan,48183,Central,AD003055
JB-16000,United States,Los Angeles,California,90045,West,AD003056
DK-12985,United States,Hendersonville,Tennessee,37075,South,AD003057
JF-15490,United States,Portland,Oregon,97206,West,AD003058
PO-18850,United States,Irving,Texas,75061,Central,AD003059
BT-11530,United States,Cleveland,Ohio,44105,East,AD003060
NW-18400,United States,Waterloo,Iowa,50701,Central,AD003061
JF-15415,United States,Seattle,Washington,98105,West,AD003062
AC-10420,United States,Philadelphia,Pennsylvania,19120,East,AD003063
TB-21280,United States,New York City,New York,10009,East,AD003064
HA-14905,United States,San Jose,California,95123,West,AD003065
LH-17155,United States,Los Angeles,California,90008,West,AD003066
LO-17170,United States,Concord,New Hampshire,3301,East,AD003067
DP-13390,United States,Columbia,Tennessee,38401,South,AD003068
CR-12580,United States,Bellevue,Washington,98006,West,AD003069
KB-16405,United States,Seattle,Washington,98105,West,AD003070
ML-17410,United States,Columbus,Indiana,47201,Central,AD003071
MC-17575,United States,Chicago,Illinois,60623,Central,AD003072
VM-21685,United States,Marietta,Georgia,30062,South,AD003073
VW-21775,United States,Montgomery,Alabama,36116,South,AD003074
GK-14620,United States,Plano,Texas,75023,Central,AD003075
AT-10435,United States,Tamarac,Florida,33319,South,AD003076
AR-10825,United States,Columbus,Ohio,43229,East,AD003077
JH-15820,United States,New York City,New York,10009,East,AD003078
RA-19285,United States,Richmond,Indiana,47374,Central,AD003079
RO-19780,United States,Seattle,Washington,98115,West,AD003080
LR-17035,United States,Long Beach,New York,11561,East,AD003081
MK-17905,United States,Rockford,Illinois,61107,Central,AD003082
YS-21880,United States,Columbus,Georgia,31907,South,AD003083
JH-15910,United States,Tulsa,Oklahoma,74133,Central,AD003084
AT-10735,United States,Nashville,Tennessee,37211,South,AD003085
RM-19675,United States,Cambridge,Massachusetts,2138,East,AD003086
BB-11545,United States,Oakland,California,94601,West,AD003087
AS-10285,United States,Palatine,Illinois,60067,Central,AD003088
DK-13375,United States,Seattle,Washington,98105,West,AD003089
JH-15910,United States,Cincinnati,Ohio,45231,East,AD003090
JK-15205,United States,Marion,Ohio,43302,East,AD003091
EH-13765,United States,Los Angeles,California,90049,West,AD003092
VW-21775,United States,Lakewood,Ohio,44107,East,AD003093
CG-12040,United States,Lebanon,Tennessee,37087,South,AD003094
EB-13705,United States,San Francisco,California,94122,West,AD003095
NF-18595,United States,Chico,California,95928,West,AD003096
ME-17725,United States,Salem,Virginia,24153,South,AD003097
AZ-10750,United States,Los Angeles,California,90008,West,AD003098
RF-19345,United States,New York City,New York,10024,East,AD003099
AJ-10780,United States,Beverly,Massachusetts,1915,East,AD003100
SF-20965,United States,San Diego,California,92024,West,AD003101
MZ-17335,United States,San Francisco,California,94109,West,AD003102
SB-20170,United States,Chicago,Illinois,60623,Central,AD003103
AH-10210,United States,Dallas,Texas,75220,Central,AD003104
NK-18490,United States,Corpus Christi,Texas,78415,Central,AD003105
AI-10855,United States,New York City,New York,10035,East,AD003106
TP-21565,United States,Eugene,Oregon,97405,West,AD003107
LW-17125,United States,Oxnard,California,93030,West,AD003108
NG-18355,United States,Fairfield,Connecticut,6824,East,AD003109
NG-18355,United States,Jackson,Michigan,49201,Central,AD003110
EB-13750,United States,Laguna Niguel,California,92677,West,AD003111
SP-20860,United States,Jacksonville,Florida,32216,South,AD003112
SP-20545,United States,Mount Vernon,New York,10550,East,AD003113
RB-19795,United States,Midland,Michigan,48640,Central,AD003114
DB-13660,United States,Newark,Delaware,19711,East,AD003115
NB-18655,United States,San Francisco,California,94109,West,AD003116
XP-21865,United States,Westland,Michigan,48185,Central,AD003117
MH-17455,United States,New York City,New York,10011,East,AD003118
BG-11740,United States,Los Angeles,California,90008,West,AD003119
DB-13660,United States,Lancaster,Ohio,43130,East,AD003120
EM-14140,United States,Newark,Delaware,19711,East,AD003121
RB-19465,United States,New York City,New York,10024,East,AD003122
PO-18850,United States,San Francisco,California,94109,West,AD003123
AG-10900,United States,Dallas,Texas,75217,Central,AD003124
BF-11275,United States,Miami,Florida,33178,South,AD003125
HG-14845,United States,Philadelphia,Pennsylvania,19120,East,AD003126
BS-11590,United States,New York City,New York,10011,East,AD003127
JD-16015,United States,Philadelphia,Pennsylvania,19120,East,AD003128
CS-12250,United States,Seattle,Washington,98103,West,AD003129
FC-14245,United States,Los Angeles,California,90032,West,AD003130
SE-20110,United States,Springfield,Oregon,97477,West,AD003131
CK-12205,United States,Renton,Washington,98059,West,AD003132
DS-13030,United States,New York City,New York,10009,East,AD003133
SA-20830,United States,San Jose,California,95123,West,AD003134
TP-21565,United States,Grand Prairie,Texas,75051,Central,AD003135
CC-12430,United States,New York City,New York,10009,East,AD003136
LA-16780,United States,Memphis,Tennessee,38109,South,AD003137
AW-10930,United States,Philadelphia,Pennsylvania,19143,East,AD003138
BP-11230,United States,Los Angeles,California,90004,West,AD003139
DB-13360,United States,Waterbury,Connecticut,6708,East,AD003140
PC-19000,United States,Chandler,Arizona,85224,West,AD003141
TB-21595,United States,Springfield,Ohio,45503,East,AD003142
TB-21250,United States,Austin,Texas,78745,Central,AD003143
MV-18190,United States,Detroit,Michigan,48234,Central,AD003144
DK-12835,United States,Springfield,Virginia,22153,South,AD003145
PK-19075,United States,New York City,New York,10011,East,AD003146
AH-10120,United States,Dallas,Texas,75217,Central,AD003147
GM-14455,United States,Concord,New Hampshire,3301,East,AD003148
BD-11725,United States,Lafayette,Louisiana,70506,South,AD003149
RM-19375,United States,Raleigh,North Carolina,27604,South,AD003150
BW-11110,United States,Spokane,Washington,99207,West,AD003151
GT-14710,United States,Houston,Texas,77041,Central,AD003152
AH-10120,United States,Louisville,Kentucky,40214,South,AD003153
DR-12940,United States,Hollywood,Florida,33021,South,AD003154
DL-13495,United States,Chandler,Arizona,85224,West,AD003155
BD-11620,United States,Philadelphia,Pennsylvania,19120,East,AD003156
HW-14935,United States,Tulsa,Oklahoma,74133,Central,AD003157
JO-15145,United States,Draper,Utah,84020,West,AD003158
RD-19660,United States,Oakland,California,94601,West,AD003159
DO-13645,United States,Lawrence,Massachusetts,1841,East,AD003160
CC-12370,United States,Philadelphia,Pennsylvania,19120,East,AD003161
SH-20395,United States,Jacksonville,North Carolina,28540,South,AD003162
FC-14335,United States,Chicago,Illinois,60610,Central,AD003163
JG-15160,United States,Pocatello,Idaho,83201,West,AD003164
LC-16885,United States,Plano,Texas,75023,Central,AD003165
CC-12220,United States,New York City,New York,10024,East,AD003166
BW-11110,United States,New York City,New York,10024,East,AD003167
JJ-15445,United States,Chicago,Illinois,60623,Central,AD003168
TT-21460,United States,Houston,Texas,77095,Central,AD003169
EH-13990,United States,Meriden,Connecticut,6450,East,AD003170
PR-18880,United States,Glenview,Illinois,60025,Central,AD003171
BT-11680,United States,Houston,Texas,77036,Central,AD003172
EC-14050,United States,San Francisco,California,94110,West,AD003173
SP-20650,United States,New York City,New York,10009,East,AD003174
AJ-10780,United States,Baltimore,Maryland,21215,East,AD003175
AS-10630,United States,Louisville,Kentucky,40214,South,AD003176
AA-10375,United States,Lebanon,Tennessee,37087,South,AD003177
EH-13945,United States,Los Angeles,California,90008,West,AD003178
DB-13270,United States,Providence,Rhode Island,2908,East,AD003179
CC-12100,United States,Detroit,Michigan,48234,Central,AD003180
VT-21700,United States,Houston,Texas,77070,Central,AD003181
DB-13060,United States,Columbia,Tennessee,38401,South,AD003182
BS-11590,United States,Philadelphia,Pennsylvania,19140,East,AD003183
NR-18550,United States,Pembroke Pines,Florida,33024,South,AD003184
KN-16390,United States,New York City,New York,10011,East,AD003185
JW-16075,United States,Jacksonville,North Carolina,28540,South,AD003186
JM-15535,United States,New York City,New York,10011,East,AD003187
MF-18250,United States,Philadelphia,Pennsylvania,19120,East,AD003188
FA-14230,United States,Orlando,Florida,32839,South,AD003189
KH-16510,United States,Houston,Texas,77095,Central,AD003190
SS-20515,United States,Louisville,Kentucky,40214,South,AD003191
LC-17050,United States,Medina,Ohio,44256,East,AD003192
VW-21775,United States,New York City,New York,10011,East,AD003193
LD-16855,United States,Chicago,Illinois,60653,Central,AD003194
SP-20545,United States,Philadelphia,Pennsylvania,19143,East,AD003195
DK-13150,United States,New York City,New York,10009,East,AD003196
FC-14245,United States,San Francisco,California,94109,West,AD003197
RD-19480,United States,San Francisco,California,94122,West,AD003198
AR-10540,United States,Jackson,Michigan,49201,Central,AD003199
CC-12100,United States,Philadelphia,Pennsylvania,19120,East,AD003200
CA-11965,United States,Warwick,Rhode Island,2886,East,AD003201
BT-11530,United States,New York City,New York,10024,East,AD003202
MG-17875,United States,El Paso,Texas,79907,Central,AD003203
TP-21130,United States,Rochester,Minnesota,55901,Central,AD003204
GT-14710,United States,Buffalo,New York,14215,East,AD003205
FH-14365,United States,Knoxville,Tennessee,37918,South,AD003206
HK-14890,United States,Newark,Delaware,19711,East,AD003207
CC-12220,United States,Seattle,Washington,98103,West,AD003208
DP-13000,United States,Cleveland,Ohio,44105,East,AD003209
VF-21715,United States,Elmhurst,Illinois,60126,Central,AD003210
GH-14410,United States,Lakeville,Minnesota,55044,Central,AD003211
JH-16180,United States,New York City,New York,10035,East,AD003212
RB-19465,United States,Los Angeles,California,90036,West,AD003213
LS-16975,United States,Chicago,Illinois,60653,Central,AD003214
EB-13750,United States,Buffalo,New York,14215,East,AD003215
DK-12835,United States,Roseville,California,95661,West,AD003216
SC-20260,United States,Arlington,Texas,76017,Central,AD003217
