OrderID,Sales,Discount,Profit,BillingID
CA-2016-127642,11196,0.0,5486,B004360
US-2017-163195,2916,0.0,845,B004361
CA-2017-111332,13194,0.0,3562,B004362
CA-2017-111332,2592,0.0,829,B004363
CA-2017-111332,70476,0.0,16209,B004364
CA-2017-111332,741,0.0,348,B004365
CA-2017-111332,2150,0.0,709,B004366
CA-2017-117044,1052,0.2,329,B004367
CA-2017-117044,2054,0.2,642,B004368
US-2016-165078,10490,0.0,5035,B004369
US-2016-165078,3968,0.0,1626,B004370
US-2016-165078,5175,0.0,2484,B004371
US-2017-169320,1168,0.0,548,B004372
US-2017-169320,15975,0.0,1118,B004373
CA-2016-158575,10396,0.2,1689,B004374
CA-2014-166954,30325,0.0,6368,B004375
CA-2014-166954,27072,0.0,7850,B004376
CA-2014-166954,148704,0.2,14870,B004377
CA-2015-140830,1748,0.0,821,B004378
CA-2015-140830,7188,0.0,3234,B004379
CA-2015-152891,6045,0.0,1632,B004380
CA-2015-152891,25317,0.2,-3164,B004381
US-2015-122784,288,0.8,-446,B004382
US-2015-122784,38494,0.3,-12648,B004383
US-2015-122784,15358,0.2,1343,B004384
US-2015-122784,91343,0.3,-5219,B004385
CA-2016-156811,4392,0.0,1185,B004386
CA-2016-156811,2503,0.2,782,B004387
CA-2017-111556,4676,0.0,2244,B004388
CA-2017-111556,18396,0.2,-2529,B004389
CA-2017-111556,125997,0.0,32759,B004390
CA-2017-111556,6897,0.0,1931,B004391
CA-2016-108868,7036,0.2,615,B004392
CA-2016-108868,5996,0.2,2173,B004393
CA-2014-142965,2598,0.2,-519,B004394
CA-2014-142965,2736,0.7,-2188,B004395
CA-2016-148740,36137,0.2,2710,B004396
US-2014-138758,17218,0.3,-4673,B004397
US-2014-138758,6900,0.2,1207,B004398
CA-2016-131737,19990,0.0,8995,B004399
CA-2016-131737,90195,0.0,29764,B004400
CA-2016-131737,97150,0.0,25259,B004401
CA-2016-114538,1132,0.2,254,B004402
CA-2014-127936,2124,0.0,807,B004403
CA-2015-164336,3479,0.2,217,B004404
CA-2015-164336,3897,0.2,-243,B004405
CA-2016-100041,908,0.0,408,B004406
CA-2016-100041,31455,0.0,15098,B004407
CA-2016-100041,491,0.0,230,B004408
US-2014-154879,578,0.0,271,B004409
US-2014-154879,10794,0.0,3022,B004410
CA-2014-130624,1964,0.0,903,B004411
CA-2014-130624,61797,0.0,16067,B004412
CA-2014-130624,5970,0.0,2686,B004413
CA-2017-132339,38799,0.0,18235,B004414
CA-2014-153983,57591,0.2,7198,B004415
CA-2014-153983,3040,0.0,1520,B004416
CA-2017-112900,47824,0.0,21999,B004417
CA-2014-160157,19084,0.2,-2147,B004418
CA-2014-139633,548,0.7,-402,B004419
CA-2015-163090,4092,0.2,306,B004420
CA-2014-117016,1555,0.2,233,B004421
CA-2017-159464,1723,0.0,448,B004422
CA-2017-159464,30294,0.0,7573,B004423
CA-2017-159464,3475,0.0,1563,B004424
CA-2017-159464,11394,0.0,5469,B004425
CA-2017-159464,5598,0.0,1567,B004426
US-2017-103226,2718,0.0,1223,B004427
CA-2017-119452,180588,0.0,52370,B004428
CA-2017-147725,7095,0.0,1844,B004429
CA-2016-168893,2000,0.0,960,B004430
CA-2016-168893,798,0.0,207,B004431
CA-2016-168893,2410,0.0,915,B004432
CA-2016-168893,875,0.0,262,B004433
CA-2016-168893,84294,0.0,16015,B004434
CA-2016-163398,218,0.8,-360,B004435
CA-2016-163398,2738,0.2,273,B004436
CA-2016-163398,2640,0.8,-7129,B004437
CA-2016-162726,1036,0.2,362,B004438
CA-2016-162726,2368,0.2,740,B004439
US-2016-111290,10995,0.0,3628,B004440
US-2016-111290,96585,0.0,13521,B004441
US-2016-111290,2920,0.0,1051,B004442
US-2016-111290,3240,0.0,1555,B004443
US-2014-147704,7834,0.0,3682,B004444
US-2014-147704,3168,0.0,1425,B004445
US-2014-147704,2912,0.0,1426,B004446
US-2014-147704,16945,0.0,4236,B004447
CA-2015-121965,1256,0.0,401,B004448
CA-2015-121965,648,0.0,311,B004449
CA-2015-121965,18669,0.0,8774,B004450
CA-2016-147137,2540,0.0,863,B004451
CA-2016-147137,4396,0.0,2066,B004452
CA-2016-147137,127916,0.15,22573,B004453
CA-2016-147137,2792,0.0,55,B004454
US-2015-146745,12956,0.2,-1295,B004455
US-2015-146745,636,0.2,214,B004456
CA-2017-115175,24455,0.0,11493,B004457
CA-2017-105851,133249,0.2,-29981,B004458
US-2017-125717,3277,0.2,327,B004459
US-2017-125717,14718,0.2,-2943,B004460
US-2017-125717,5438,0.2,135,B004461
US-2017-125717,7677,0.7,-5886,B004462
US-2017-125717,1435,0.2,520,B004463
US-2017-125717,20979,0.2,2622,B004464
CA-2015-163895,330,0.2,111,B004465
CA-2017-168641,1638,0.0,737,B004466
CA-2017-168641,16796,0.0,7894,B004467
CA-2017-168641,32156,0.2,-1607,B004468
CA-2017-168641,1296,0.0,622,B004469
CA-2017-156895,12805,0.3,-2378,B004470
CA-2017-121300,6368,0.3,-1546,B004471
CA-2017-121300,23997,0.2,6599,B004472
CA-2017-121300,34422,0.4,-18932,B004473
CA-2017-121300,1555,0.2,544,B004474
CA-2017-121300,2124,0.2,743,B004475
CA-2017-121300,844,0.2,264,B004476
CA-2017-130211,33309,0.0,2331,B004477
CA-2017-130211,24898,0.0,5477,B004478
CA-2014-147235,2490,0.0,1170,B004479
CA-2016-109365,1526,0.0,503,B004480
CA-2016-109365,4332,0.0,1429,B004481
CA-2016-109365,4358,0.2,1579,B004482
CA-2016-109365,11628,0.0,5697,B004483
CA-2016-109365,929,0.2,302,B004484
CA-2016-109365,1944,0.0,933,B004485
CA-2016-109365,31455,0.0,15098,B004486
CA-2015-162621,1627,0.8,-2521,B004487
CA-2015-162621,6912,0.2,-1468,B004488
CA-2015-162621,447,0.8,-782,B004489
CA-2017-105921,41829,0.2,522,B004490
CA-2014-150798,65998,0.4,10999,B004491
CA-2014-150798,812,0.2,142,B004492
CA-2014-150798,3628,0.2,1270,B004493
CA-2014-150798,90972,0.3,-5198,B004494
CA-2017-112753,91792,0.15,7559,B004495
CA-2017-112753,3888,0.0,1905,B004496
CA-2017-155075,63117,0.7,-46286,B004497
CA-2014-103401,1296,0.0,622,B004498
CA-2016-124814,1296,0.0,622,B004499
CA-2016-124814,2320,0.2,811,B004500
CA-2014-116757,2592,0.2,907,B004501
CA-2014-116757,2131,0.2,719,B004502
US-2014-138247,17365,0.2,1736,B004503
US-2014-138247,36196,0.0,10134,B004504
US-2014-138247,6285,0.0,1319,B004505
US-2014-138247,81837,0.2,5114,B004506
US-2014-138247,2034,0.0,20,B004507
US-2014-138247,2399,0.0,551,B004508
CA-2017-167003,17128,0.2,-642,B004509
CA-2016-119935,3729,0.0,1715,B004510
CA-2016-119935,8196,0.0,3934,B004511
CA-2016-118969,5479,0.7,-4018,B004512
CA-2016-145240,1078,0.2,80,B004513
CA-2016-120873,29098,0.0,7565,B004514
US-2017-111920,3644,0.0,1202,B004515
US-2016-128678,2140,0.0,1005,B004516
US-2016-128678,4866,0.2,1581,B004517
CA-2016-101385,1655,0.0,695,B004518
CA-2017-107167,134752,0.2,8422,B004519
CA-2014-109491,6231,0.0,2243,B004520
CA-2014-109491,2032,0.0,690,B004521
CA-2017-105445,943,0.2,306,B004522
CA-2014-107454,3486,0.0,1603,B004523
CA-2014-107454,8934,0.0,2412,B004524
US-2017-105046,26998,0.0,6749,B004525
US-2017-105046,9990,0.0,4795,B004526
US-2017-105046,3908,0.0,1445,B004527
CA-2017-152856,11683,0.2,3358,B004528
CA-2016-134691,229,0.8,-390,B004529
CA-2016-118759,40800,0.1,7253,B004530
CA-2016-118759,4044,0.0,1051,B004531
CA-2014-140403,12235,0.2,1376,B004532
CA-2014-140403,1528,0.0,748,B004533
CA-2015-163104,1196,0.0,586,B004534
CA-2017-138464,1584,0.0,491,B004535
CA-2017-138464,8637,0.2,3023,B004536
CA-2017-138464,1823,0.0,620,B004537
CA-2017-138464,1312,0.0,432,B004538
CA-2015-104129,10598,0.0,105,B004539
CA-2015-104129,49392,0.3,-2822,B004540
US-2017-132206,593,0.8,-890,B004541
CA-2017-113474,32586,0.0,14989,B004542
CA-2015-126557,38360,0.3,-548,B004543
CA-2015-126557,14847,0.2,1670,B004544
CA-2015-126557,53754,0.2,5375,B004545
CA-2015-126557,192,0.8,-298,B004546
CA-2015-126557,691,0.2,69,B004547
CA-2015-126557,776,0.6,-213,B004548
CA-2015-126557,65916,0.2,4943,B004549
US-2017-107636,576,0.0,282,B004550
US-2014-165862,35121,0.2,439,B004551
US-2014-106334,23028,0.2,2302,B004552
US-2014-106334,1284,0.0,577,B004553
CA-2016-101448,5682,0.0,2841,B004554
CA-2015-130218,3156,0.0,1420,B004555
CA-2015-130218,2792,0.0,55,B004556
US-2017-117331,855,0.7,-656,B004557
CA-2014-127383,4956,0.2,1796,B004558
CA-2014-110219,12786,0.3,-913,B004559
CA-2015-118871,27144,0.0,12214,B004560
CA-2015-118871,11035,0.2,827,B004561
CA-2015-118871,3640,0.0,1383,B004562
CA-2017-129490,41913,0.2,-5763,B004563
CA-2014-101175,10070,0.2,-125,B004564
US-2017-149510,4521,0.2,452,B004565
US-2017-149510,2878,0.7,-2110,B004566
US-2017-149510,2444,0.2,886,B004567
CA-2015-111990,1047,0.8,-1728,B004568
CA-2014-169460,7614,0.0,2664,B004569
US-2015-152128,2124,0.0,807,B004570
US-2015-152128,12796,0.0,6014,B004571
CA-2017-126662,47998,0.2,8999,B004572
CA-2016-139395,65793,0.0,18422,B004573
CA-2016-139395,3347,0.0,870,B004574
CA-2016-139395,1390,0.0,361,B004575
CA-2016-139395,2686,0.0,671,B004576
US-2014-121734,958,0.2,335,B004577
CA-2015-110947,11310,0.0,5655,B004578
US-2014-150126,6578,0.0,3223,B004579
CA-2015-164427,23970,0.0,10546,B004580
CA-2016-120250,2563,0.2,384,B004581
CA-2016-121993,2361,0.2,797,B004582
US-2016-100405,826,0.0,379,B004583
US-2017-163790,7658,0.0,3829,B004584
US-2017-163790,880,0.0,422,B004585
US-2017-163790,59035,0.2,20662,B004586
US-2017-163790,558,0.0,16,B004587
US-2017-163790,2502,0.0,1050,B004588
US-2017-163790,45255,0.0,2262,B004589
CA-2016-129868,1776,0.0,497,B004590
CA-2016-129868,30238,0.2,3023,B004591
CA-2016-129868,14635,0.2,-548,B004592
CA-2016-129868,790,0.0,205,B004593
CA-2016-129868,90271,0.2,3385,B004594
CA-2016-129868,5397,0.0,1511,B004595
CA-2016-140564,3392,0.0,1322,B004596
US-2017-169502,2181,0.0,588,B004597
US-2017-169502,9160,0.0,2656,B004598
CA-2015-146948,15097,0.0,4378,B004599
CA-2015-146948,13725,0.0,6313,B004600
CA-2015-146948,1152,0.0,541,B004601
US-2015-113327,1827,0.2,593,B004602
US-2015-113327,15372,0.2,5380,B004603
US-2015-113327,1222,0.2,443,B004604
US-2015-113327,16794,0.2,5038,B004605
CA-2015-135020,4599,0.0,1333,B004606
CA-2015-135020,53541,0.0,16062,B004607
CA-2015-135020,609,0.2,205,B004608
CA-2015-135020,4536,0.0,2177,B004609
US-2017-141852,4712,0.0,2073,B004610
CA-2016-109407,3136,0.0,1568,B004611
US-2017-165953,4761,0.2,357,B004612
US-2017-165953,2348,0.2,821,B004613
CA-2016-144540,6279,0.8,-16639,B004614
CA-2016-144540,2844,0.2,426,B004615
CA-2015-159863,13437,0.2,671,B004616
CA-2015-117800,58990,0.0,14747,B004617
CA-2015-117800,54294,0.0,14116,B004618
CA-2017-145219,287995,0.2,100798,B004619
CA-2017-145219,9048,0.2,3393,B004620
CA-2015-161214,7755,0.0,2171,B004621
CA-2017-147228,883,0.2,-198,B004622
CA-2017-147228,17753,0.2,6213,B004623
CA-2017-147228,25848,0.2,-323,B004624
CA-2017-147228,1413,0.2,424,B004625
CA-2016-101336,7755,0.0,2016,B004626
CA-2016-101336,2488,0.0,696,B004627
CA-2016-101336,14075,0.0,3940,B004628
CA-2016-101336,3663,0.0,989,B004629
US-2015-126235,1714,0.0,617,B004630
CA-2017-168396,5175,0.0,2484,B004631
CA-2017-168396,12396,0.0,1115,B004632
CA-2015-130456,58639,0.15,3449,B004633
CA-2015-130456,8098,0.0,323,B004634
CA-2017-116288,24294,0.0,971,B004635
CA-2017-168228,12392,0.0,3345,B004636
CA-2017-168228,1239,0.0,569,B004637
CA-2017-168228,4730,0.0,1229,B004638
CA-2016-102162,159992,0.0,75196,B004639
CA-2016-102162,1109,0.0,543,B004640
CA-2017-130141,316,0.7,-253,B004641
CA-2017-130141,57913,0.2,-2895,B004642
CA-2015-147501,636,0.2,214,B004643
CA-2015-147501,55840,0.2,4188,B004644
CA-2016-143910,14576,0.1,-809,B004645
CA-2014-146885,1362,0.0,612,B004646
CA-2016-139556,43464,0.1,6278,B004647
CA-2017-129357,44019,0.0,20688,B004648
CA-2017-129357,6440,0.0,193,B004649
CA-2017-150987,24455,0.0,11493,B004650
CA-2017-150987,19576,0.0,9788,B004651
CA-2017-132647,1176,0.0,576,B004652
CA-2017-132647,16645,0.0,3994,B004653
CA-2017-159107,288,0.0,135,B004654
CA-2014-160738,4524,0.2,395,B004655
CA-2015-112130,5990,0.2,1422,B004656
CA-2015-112130,2369,0.2,651,B004657
CA-2015-112130,796,0.2,288,B004658
CA-2015-112130,1820,0.2,204,B004659
CA-2015-112130,2755,0.2,-34,B004660
CA-2015-112130,84411,0.3,-3617,B004661
CA-2015-112130,7675,0.2,-959,B004662
CA-2016-111409,300,0.2,105,B004663
CA-2016-116232,750,0.7,-600,B004664
CA-2016-116232,1655,0.2,579,B004665
CA-2016-116547,7992,0.0,3436,B004666
CA-2016-116547,6998,0.0,1329,B004667
US-2017-133200,1106,0.8,-1880,B004668
US-2017-133200,62346,0.32,-11919,B004669
US-2017-133200,77268,0.2,-5795,B004670
CA-2016-133550,28314,0.1,7235,B004671
CA-2016-133550,63596,0.0,16534,B004672
CA-2016-133550,11899,0.0,3331,B004673
CA-2016-133550,27294,0.0,3002,B004674
CA-2017-139416,1500,0.2,150,B004675
CA-2014-114510,3308,0.2,1116,B004676
CA-2014-114510,8098,0.0,323,B004677
CA-2014-114510,8280,0.0,662,B004678
CA-2014-114510,2136,0.0,576,B004679
CA-2014-114510,6204,0.2,2016,B004680
CA-2016-169215,2961,0.0,1332,B004681
CA-2016-127698,86392,0.2,8639,B004682
CA-2016-159912,24192,0.4,-5644,B004683
CA-2016-159912,16388,0.5,-8194,B004684
CA-2016-159912,348,0.7,-278,B004685
CA-2016-159912,1058,0.2,-238,B004686
CA-2016-101987,44091,0.0,12345,B004687
US-2017-154851,571,0.7,-476,B004688
CA-2014-138681,5196,0.2,1039,B004689
CA-2014-138681,7197,0.2,2159,B004690
CA-2014-138681,24235,0.2,-4241,B004691
CA-2014-138681,22192,0.2,7767,B004692
CA-2014-138681,844,0.2,264,B004693
US-2015-138121,2952,0.0,1446,B004694
US-2015-138121,30294,0.0,4847,B004695
US-2015-138121,14236,0.0,3843,B004696
US-2015-138121,54666,0.0,13666,B004697
US-2015-138121,21213,0.0,1484,B004698
CA-2017-140298,524,0.2,59,B004699
CA-2017-140298,7441,0.2,-1488,B004700
CA-2017-140298,684,0.2,214,B004701
CA-2017-140298,799,0.6,-699,B004702
CA-2016-166240,871,0.8,-1960,B004703
CA-2016-158435,6517,0.0,1889,B004704
CA-2016-158435,1462,0.0,687,B004705
CA-2016-158435,17324,0.0,1732,B004706
CA-2017-138149,89592,0.2,30237,B004707
CA-2017-138149,13071,0.0,3921,B004708
CA-2017-138149,1168,0.0,303,B004709
CA-2017-138149,6231,0.0,2243,B004710
CA-2014-112403,85,0.7,-59,B004711
CA-2014-108273,3628,0.2,1270,B004712
CA-2014-108273,5656,0.6,-7495,B004713
CA-2017-121643,34470,0.2,3877,B004714
US-2015-122910,20158,0.2,2015,B004715
CA-2017-143126,52196,0.0,8873,B004716
CA-2015-129042,822,0.0,221,B004717
CA-2015-109736,4536,0.0,2177,B004718
CA-2015-142601,94717,0.0,947,B004719
CA-2015-142601,6196,0.0,2788,B004720
CA-2014-106229,26893,0.5,-20976,B004721
US-2017-135230,758,0.0,295,B004722
CA-2016-159653,1473,0.0,721,B004723
CA-2016-131968,988,0.7,-692,B004724
CA-2016-131968,67154,0.2,5036,B004725
CA-2014-119151,111792,0.0,5589,B004726
CA-2014-119151,27595,0.2,-3794,B004727
CA-2014-123323,12314,0.2,4617,B004728
CA-2016-124681,1557,0.2,330,B004729
US-2015-103996,21264,0.0,9994,B004730
US-2015-103996,986,0.0,454,B004731
US-2015-103996,5325,0.0,2076,B004732
US-2015-103996,1992,0.0,956,B004733
CA-2016-120530,65874,0.1,14638,B004734
CA-2015-155054,826,0.0,388,B004735
CA-2015-155054,2984,0.0,1342,B004736
CA-2015-155054,6798,0.0,1495,B004737
CA-2015-105725,6106,0.0,2808,B004738
CA-2015-105725,3554,0.2,-88,B004739
CA-2017-164364,996,0.0,458,B004740
CA-2017-164364,921,0.0,230,B004741
CA-2017-164364,2793,0.0,809,B004742
CA-2017-168123,790,0.0,252,B004743
CA-2017-168123,22116,0.0,5750,B004744
CA-2017-168123,12796,0.0,6270,B004745
CA-2017-168123,1869,0.0,915,B004746
CA-2016-120005,2535,0.0,760,B004747
CA-2016-120005,3528,0.0,1199,B004748
CA-2016-123526,3340,0.0,1603,B004749
CA-2016-127649,83760,0.2,6282,B004750
CA-2016-159989,4068,0.2,-915,B004751
CA-2017-103499,20956,0.2,-2357,B004752
US-2015-167220,2236,0.2,643,B004753
CA-2017-126354,388,0.7,-258,B004754
CA-2017-126354,11529,0.2,4035,B004755
CA-2017-169817,190,0.7,-152,B004756
US-2017-144582,4337,0.8,-6939,B004757
CA-2014-121573,78396,0.0,21950,B004758
CA-2014-121573,4889,0.2,1833,B004759
CA-2014-121573,785,0.2,284,B004760
CA-2016-117660,590,0.2,199,B004761
CA-2016-117660,1371,0.2,102,B004762
CA-2014-112851,18294,0.0,8598,B004763
CA-2017-123701,2776,0.0,999,B004764
CA-2015-118227,2599,0.0,753,B004765
CA-2015-123155,11352,0.2,2979,B004766
CA-2015-123155,35988,0.2,2249,B004767
CA-2017-158883,2534,0.2,918,B004768
US-2016-114888,1195,0.2,418,B004769
US-2016-114888,624,0.0,187,B004770
US-2014-167262,74233,0.2,8351,B004771
CA-2017-119746,646,0.6,-404,B004772
CA-2017-119746,1152,0.2,417,B004773
CA-2017-119746,22238,0.2,1667,B004774
CA-2017-108091,2336,0.0,607,B004775
CA-2016-101630,867,0.0,407,B004776
CA-2016-101630,2571,0.0,668,B004777
CA-2017-132346,10094,0.0,3331,B004778
CA-2014-150301,6388,0.1,1064,B004779
CA-2014-159310,68314,0.3,0,B004780
CA-2014-159310,147,0.8,-221,B004781
CA-2014-159310,4071,0.2,356,B004782
US-2017-147984,27989,0.0,13715,B004783
CA-2015-104346,1312,0.2,114,B004784
CA-2015-104346,6957,0.7,-14379,B004785
CA-2015-104346,422,0.2,47,B004786
CA-2015-104346,5808,0.2,-653,B004787
CA-2015-104346,5241,0.2,1506,B004788
CA-2015-104346,5492,0.2,1098,B004789
CA-2015-104346,36495,0.5,-24816,B004790
CA-2015-104346,8505,0.2,2870,B004791
CA-2015-104346,2769,0.2,969,B004792
US-2015-141684,2496,0.0,1123,B004793
CA-2015-144722,4313,0.0,1811,B004794
CA-2015-120516,564,0.0,270,B004795
US-2016-148901,5758,0.7,-4414,B004796
US-2016-148901,3110,0.2,1088,B004797
US-2016-148901,3019,0.2,830,B004798
US-2016-148901,4360,0.2,436,B004799
US-2016-148901,476,0.2,41,B004800
US-2016-148901,1038,0.7,-761,B004801
US-2016-148901,1339,0.7,-982,B004802
CA-2017-136364,3959,0.4,-725,B004803
CA-2017-136364,9100,0.2,1933,B004804
CA-2015-137708,3794,0.0,1821,B004805
CA-2015-137708,4280,0.0,1926,B004806
CA-2015-137708,3363,0.0,1008,B004807
CA-2014-149055,6280,0.2,2119,B004808
CA-2015-151589,19564,0.0,9195,B004809
CA-2015-151589,23990,0.0,7197,B004810
CA-2016-121370,38005,0.3,-2171,B004811
CA-2016-121370,119997,0.4,17999,B004812
CA-2016-121370,4857,0.2,971,B004813
CA-2016-111696,1794,0.0,807,B004814
CA-2014-139598,1826,0.2,616,B004815
CA-2014-139598,3465,0.2,563,B004816
CA-2014-139598,8155,0.2,815,B004817
CA-2014-139598,22713,0.2,-4258,B004818
CA-2017-117436,1036,0.0,507,B004819
CA-2015-140025,46324,0.8,-118128,B004820
CA-2015-140025,38395,0.2,4799,B004821
CA-2016-134222,4485,0.7,-3588,B004822
CA-2016-140018,3034,0.7,-2427,B004823
CA-2016-140018,12755,0.3,-911,B004824
CA-2016-140018,7795,0.2,1559,B004825
US-2017-136707,1401,0.2,490,B004826
CA-2014-152562,6952,0.0,1946,B004827
CA-2014-152562,564,0.0,163,B004828
CA-2016-152408,1377,0.2,447,B004829
CA-2014-120278,24588,0.0,6884,B004830
CA-2014-120278,3663,0.0,989,B004831
CA-2014-120278,2258,0.0,587,B004832
CA-2014-120278,1239,0.0,582,B004833
CA-2017-167661,3992,0.2,1347,B004834
CA-2017-167661,6196,0.0,2788,B004835
CA-2017-167661,1993,0.2,722,B004836
CA-2017-106831,379,0.7,-265,B004837
CA-2017-106831,2774,0.2,1005,B004838
CA-2017-106831,15837,0.4,-3431,B004839
CA-2017-154123,2758,0.0,1158,B004840
CA-2016-136049,555,0.7,-407,B004841
CA-2017-118402,24392,0.2,-5488,B004842
US-2016-139388,1496,0.0,29,B004843
US-2014-128685,718,0.2,224,B004844
CA-2015-124044,1051,0.2,367,B004845
CA-2014-164469,26395,0.2,1979,B004846
CA-2014-164469,7163,0.2,1790,B004847
CA-2014-164469,932,0.2,81,B004848
CA-2014-107818,588,0.0,264,B004849
CA-2014-107818,97592,0.2,12199,B004850
CA-2014-107818,30383,0.0,9115,B004851
CA-2014-107818,48588,0.0,1943,B004852
CA-2014-113320,1254,0.0,451,B004853
CA-2014-113320,894,0.0,62,B004854
CA-2014-113320,924,0.0,443,B004855
CA-2015-137526,7000,0.2,2450,B004856
CA-2015-137526,7759,0.0,3802,B004857
CA-2015-137526,46485,0.0,9297,B004858
CA-2017-136063,1019,0.2,101,B004859
CA-2016-101546,179398,0.0,84317,B004860
CA-2014-138940,75835,0.2,26542,B004861
CA-2016-125164,2036,0.2,738,B004862
CA-2016-125164,4984,0.2,1682,B004863
CA-2017-163531,23997,0.0,6719,B004864
CA-2017-122490,240470,0.2,15029,B004865
CA-2017-122490,56302,0.2,19002,B004866
CA-2017-122490,34491,0.0,1034,B004867
CA-2017-122490,864,0.0,423,B004868
CA-2017-131366,8998,0.4,-1499,B004869
CA-2017-131366,22954,0.2,8320,B004870
CA-2017-164042,182,0.2,61,B004871
CA-2017-164042,1832,0.8,-4671,B004872
CA-2017-164042,4881,0.2,-1159,B004873
CA-2017-164042,118,0.8,-196,B004874
CA-2014-132864,11980,0.2,2995,B004875
US-2014-155817,6156,0.2,461,B004876
US-2014-155817,619,0.2,46,B004877
US-2016-131891,221,0.7,-147,B004878
CA-2017-143567,532,0.0,260,B004879
CA-2017-143567,97592,0.0,29277,B004880
CA-2017-143567,224991,0.0,51747,B004881
CA-2017-143567,5992,0.0,1677,B004882
CA-2017-104080,17120,0.2,6420,B004883
CA-2017-104080,336,0.0,87,B004884
CA-2014-151379,11420,0.0,5253,B004885
CA-2016-163167,18267,0.0,5297,B004886
CA-2016-163167,10170,0.0,610,B004887
CA-2016-163167,112602,0.0,5630,B004888
CA-2016-163167,126330,0.0,31582,B004889
CA-2016-135776,882,0.0,255,B004890
CA-2016-135776,3794,0.0,1821,B004891
CA-2016-135776,420,0.0,117,B004892
CA-2016-135776,22728,0.0,227,B004893
CA-2016-135776,4790,0.0,2299,B004894
CA-2016-135776,6196,0.0,3036,B004895
CA-2016-135776,111792,0.0,5589,B004896
US-2014-122021,18337,0.3,-785,B004897
US-2014-122021,796,0.2,288,B004898
CA-2016-130484,2635,0.7,-1844,B004899
CA-2017-120936,48132,0.0,12514,B004900
CA-2017-120936,1398,0.0,363,B004901
CA-2017-110884,2592,0.2,907,B004902
CA-2017-110884,9159,0.0,4213,B004903
US-2014-161613,67405,0.3,-1925,B004904
US-2014-146353,2292,0.0,1100,B004905
US-2014-146353,26989,0.0,1619,B004906
CA-2014-133809,1180,0.7,-865,B004907
CA-2014-133809,958,0.4,-207,B004908
CA-2017-127306,1833,0.2,664,B004909
CA-2017-127306,3628,0.2,1270,B004910
CA-2017-127306,11198,0.2,699,B004911
CA-2017-127306,597,0.7,-457,B004912
CA-2017-127306,250,0.7,-183,B004913
CA-2015-161830,3596,0.0,1042,B004914
CA-2015-161830,1495,0.2,542,B004915
CA-2017-163125,6714,0.2,587,B004916
CA-2017-163125,25405,0.3,-3266,B004917
CA-2016-160304,17394,0.0,3826,B004918
CA-2016-160304,23198,0.0,6727,B004919
CA-2017-101728,229,0.8,-390,B004920
CA-2017-114055,9608,0.0,4611,B004921
CA-2017-114055,362,0.0,119,B004922
CA-2017-114055,62910,0.0,30196,B004923
CA-2017-114055,9048,0.0,2352,B004924
CA-2017-126438,1488,0.0,372,B004925
CA-2017-117653,9127,0.5,-6754,B004926
CA-2017-143245,1944,0.0,933,B004927
CA-2017-143245,89715,0.0,25120,B004928
US-2014-138828,5775,0.0,1617,B004929
US-2014-138828,1494,0.0,702,B004930
CA-2017-143651,2310,0.0,693,B004931
CA-2015-106978,1253,0.2,423,B004932
CA-2015-106978,108,0.7,-79,B004933
CA-2015-106978,451,0.2,84,B004934
CA-2015-155124,1677,0.2,167,B004935
CA-2017-150931,3374,0.0,1552,B004936
CA-2014-157147,132585,0.0,23865,B004937
CA-2014-157147,33399,0.15,392,B004938
CA-2014-157147,1989,0.0,656,B004939
CA-2015-156482,126882,0.0,26645,B004940
CA-2015-156482,28392,0.0,8233,B004941
CA-2015-156482,568,0.0,176,B004942
CA-2017-106782,37534,0.0,1876,B004943
CA-2016-151372,9608,0.0,4611,B004944
CA-2016-151372,1168,0.2,394,B004945
CA-2016-151372,436,0.0,178,B004946
CA-2014-102085,2924,0.0,1374,B004947
CA-2017-107125,11748,0.2,4112,B004948
CA-2017-107125,1884,0.0,602,B004949
CA-2016-125815,1242,0.0,521,B004950
CA-2015-144190,1296,0.0,622,B004951
CA-2017-117926,6948,0.0,2084,B004952
CA-2015-153906,8590,0.0,257,B004953
CA-2014-160262,1805,0.0,469,B004954
CA-2014-160262,7914,0.0,3640,B004955
CA-2014-160262,3740,0.0,1421,B004956
CA-2015-127607,251,0.8,-439,B004957
CA-2015-127607,1886,0.2,613,B004958
CA-2016-166226,6119,0.2,611,B004959
CA-2016-166226,6784,0.0,1831,B004960
CA-2014-156587,4871,0.2,548,B004961
CA-2014-156587,1794,0.0,466,B004962
CA-2014-156587,24294,0.0,485,B004963
CA-2016-141180,776,0.7,-517,B004964
CA-2015-109708,46704,0.2,5838,B004965
CA-2015-122406,12885,0.0,386,B004966
CA-2015-122406,840,0.0,411,B004967
CA-2015-122406,19998,0.0,8399,B004968
CA-2015-122406,11098,0.0,1553,B004969
US-2016-153815,20798,0.2,-2859,B004970
US-2016-153815,3611,0.2,1263,B004971
US-2016-153815,3556,0.2,577,B004972
US-2016-153815,8876,0.2,3106,B004973
CA-2016-164896,1290,0.0,632,B004974
CA-2015-142202,71712,0.2,15238,B004975
CA-2015-165050,2136,0.2,720,B004976
CA-2015-165050,668,0.2,234,B004977
CA-2015-165050,77394,0.0,22444,B004978
US-2016-131114,2056,0.2,154,B004979
US-2016-131114,435,0.8,-1176,B004980
US-2016-131114,1904,0.2,-142,B004981
CA-2014-160066,522,0.0,240,B004982
CA-2016-109925,8484,0.0,2290,B004983
